bird_name,count,Year,Transect,Temp,ObservCond,Bay
Harlequin Duck,19,1992,201,3.5,Excellent,Uganik
Horned Grebe,2,1992,201,3.5,Excellent,Uganik
Loon,3,1992,201,3.5,Excellent,Uganik
Marbled Murrelet,0,1992,201,3.5,Excellent,Uganik
Long-tailed Duck,3,1992,201,3.5,Excellent,Uganik
Pigeon Guillemot,3,1992,201,3.5,Excellent,Uganik
Red-breasted Merganser,0,1992,201,3.5,Excellent,Uganik
Red-necked Grebe,3,1992,201,3.5,Excellent,Uganik
Surf Scoter,14,1992,201,3.5,Excellent,Uganik
White-winged Scoter,16,1992,201,3.5,Excellent,Uganik
Barrow's Goldeneye,0,1993,201,4,Good,Uganik
Black Scoter,0,1993,201,4,Good,Uganik
Common Merganser,0,1993,201,4,Good,Uganik
Common Murre,37,1993,201,4,Good,Uganik
Cormorant,3,1993,201,4,Good,Uganik
Harlequin Duck,6,1993,201,4,Good,Uganik
Horned Grebe,1,1993,201,4,Good,Uganik
Loon,3,1993,201,4,Good,Uganik
Marbled Murrelet,4,1993,201,4,Good,Uganik
Long-tailed Duck,0,1993,201,4,Good,Uganik
Pigeon Guillemot,0,1993,201,4,Good,Uganik
Red-breasted Merganser,0,1993,201,4,Good,Uganik
Red-necked Grebe,0,1993,201,4,Good,Uganik
Surf Scoter,2,1993,201,4,Good,Uganik
White-winged Scoter,0,1993,201,4,Good,Uganik
Barrow's Goldeneye,4,1994,201,4.5,Excellent,Uganik
Black Scoter,0,1994,201,4.5,Excellent,Uganik
Common Merganser,0,1994,201,4.5,Excellent,Uganik
Common Murre,19,1994,201,4.5,Excellent,Uganik
Cormorant,2,1994,201,4.5,Excellent,Uganik
Harlequin Duck,3,1994,201,4.5,Excellent,Uganik
Horned Grebe,0,1994,201,4.5,Excellent,Uganik
Loon,3,1994,201,4.5,Excellent,Uganik
Marbled Murrelet,9,1994,201,4.5,Excellent,Uganik
Long-tailed Duck,6,1994,201,4.5,Excellent,Uganik
Pigeon Guillemot,0,1994,201,4.5,Excellent,Uganik
Red-breasted Merganser,0,1994,201,4.5,Excellent,Uganik
Red-necked Grebe,4,1994,201,4.5,Excellent,Uganik
Surf Scoter,10,1994,201,4.5,Excellent,Uganik
White-winged Scoter,0,1994,201,4.5,Excellent,Uganik
Barrow's Goldeneye,0,1995,201,3.5,Excellent,Uganik
Black Scoter,7,1995,201,3.5,Excellent,Uganik
Common Merganser,0,1995,201,3.5,Excellent,Uganik
Common Murre,42,1995,201,3.5,Excellent,Uganik
Cormorant,4,1995,201,3.5,Excellent,Uganik
Harlequin Duck,11,1995,201,3.5,Excellent,Uganik
Horned Grebe,1,1995,201,3.5,Excellent,Uganik
Loon,9,1995,201,3.5,Excellent,Uganik
Marbled Murrelet,23,1995,201,3.5,Excellent,Uganik
Long-tailed Duck,16,1995,201,3.5,Excellent,Uganik
Pigeon Guillemot,2,1995,201,3.5,Excellent,Uganik
Red-breasted Merganser,0,1995,201,3.5,Excellent,Uganik
Red-necked Grebe,5,1995,201,3.5,Excellent,Uganik
Surf Scoter,1,1995,201,3.5,Excellent,Uganik
White-winged Scoter,0,1995,201,3.5,Excellent,Uganik
Barrow's Goldeneye,35,1996,201,3,Good,Uganik
Black Scoter,6,1996,201,3,Good,Uganik
Common Merganser,0,1996,201,3,Good,Uganik
Common Murre,12,1996,201,3,Good,Uganik
Cormorant,3,1996,201,3,Good,Uganik
Harlequin Duck,16,1996,201,3,Good,Uganik
Horned Grebe,3,1996,201,3,Good,Uganik
Loon,8,1996,201,3,Good,Uganik
Marbled Murrelet,2,1996,201,3,Good,Uganik
Long-tailed Duck,1,1996,201,3,Good,Uganik
Pigeon Guillemot,0,1996,201,3,Good,Uganik
Red-breasted Merganser,4,1996,201,3,Good,Uganik
Red-necked Grebe,1,1996,201,3,Good,Uganik
Surf Scoter,0,1996,201,3,Good,Uganik
White-winged Scoter,0,1996,201,3,Good,Uganik
Barrow's Goldeneye,3,1997,201,3,Excellent,Uganik
Black Scoter,16,1997,201,3,Excellent,Uganik
Common Merganser,0,1997,201,3,Excellent,Uganik
Common Murre,22,1997,201,3,Excellent,Uganik
Cormorant,2,1997,201,3,Excellent,Uganik
Harlequin Duck,6,1997,201,3,Excellent,Uganik
Horned Grebe,4,1997,201,3,Excellent,Uganik
Loon,1,1997,201,3,Excellent,Uganik
Marbled Murrelet,12,1997,201,3,Excellent,Uganik
Long-tailed Duck,17,1997,201,3,Excellent,Uganik
Pigeon Guillemot,0,1997,201,3,Excellent,Uganik
Red-breasted Merganser,0,1997,201,3,Excellent,Uganik
Red-necked Grebe,2,1997,201,3,Excellent,Uganik
Surf Scoter,4,1997,201,3,Excellent,Uganik
White-winged Scoter,4,1997,201,3,Excellent,Uganik
Barrow's Goldeneye,4,1999,201,2.8,Excellent,Uganik
Black Scoter,49,1999,201,2.8,Excellent,Uganik
Common Merganser,0,1999,201,2.8,Excellent,Uganik
Common Murre,67,1999,201,2.8,Excellent,Uganik
Cormorant,22,1999,201,2.8,Excellent,Uganik
Harlequin Duck,0,1999,201,2.8,Excellent,Uganik
Horned Grebe,3,1999,201,2.8,Excellent,Uganik
Loon,10,1999,201,2.8,Excellent,Uganik
Marbled Murrelet,4,1999,201,2.8,Excellent,Uganik
Long-tailed Duck,18,1999,201,2.8,Excellent,Uganik
Pigeon Guillemot,2,1999,201,2.8,Excellent,Uganik
Red-breasted Merganser,0,1999,201,2.8,Excellent,Uganik
Red-necked Grebe,1,1999,201,2.8,Excellent,Uganik
Surf Scoter,0,1999,201,2.8,Excellent,Uganik
White-winged Scoter,0,1999,201,2.8,Excellent,Uganik
Barrow's Goldeneye,14,2000,201,2.2,Excellent,Uganik
Black Scoter,4,2000,201,2.2,Excellent,Uganik
Common Merganser,3,2000,201,2.2,Excellent,Uganik
Common Murre,24,2000,201,2.2,Excellent,Uganik
Cormorant,2,2000,201,2.2,Excellent,Uganik
Harlequin Duck,13,2000,201,2.2,Excellent,Uganik
Horned Grebe,1,2000,201,2.2,Excellent,Uganik
Loon,3,2000,201,2.2,Excellent,Uganik
Marbled Murrelet,6,2000,201,2.2,Excellent,Uganik
Long-tailed Duck,11,2000,201,2.2,Excellent,Uganik
Pigeon Guillemot,4,2000,201,2.2,Excellent,Uganik
Red-breasted Merganser,0,2000,201,2.2,Excellent,Uganik
Red-necked Grebe,1,2000,201,2.2,Excellent,Uganik
Surf Scoter,7,2000,201,2.2,Excellent,Uganik
White-winged Scoter,0,2000,201,2.2,Excellent,Uganik
Barrow's Goldeneye,0,2001,201,4,Excellent,Uganik
Black Scoter,12,2001,201,4,Excellent,Uganik
Common Merganser,0,2001,201,4,Excellent,Uganik
Common Murre,9,2001,201,4,Excellent,Uganik
Cormorant,12,2001,201,4,Excellent,Uganik
Harlequin Duck,7,2001,201,4,Excellent,Uganik
Horned Grebe,0,2001,201,4,Excellent,Uganik
Loon,3,2001,201,4,Excellent,Uganik
Marbled Murrelet,15,2001,201,4,Excellent,Uganik
Long-tailed Duck,2,2001,201,4,Excellent,Uganik
Pigeon Guillemot,4,2001,201,4,Excellent,Uganik
Red-breasted Merganser,3,2001,201,4,Excellent,Uganik
Red-necked Grebe,1,2001,201,4,Excellent,Uganik
Surf Scoter,6,2001,201,4,Excellent,Uganik
White-winged Scoter,0,2001,201,4,Excellent,Uganik
Barrow's Goldeneye,0,2002,201,3.84,Good,Uganik
Black Scoter,9,2002,201,3.84,Good,Uganik
Common Merganser,0,2002,201,3.84,Good,Uganik
Common Murre,15,2002,201,3.84,Good,Uganik
Cormorant,3,2002,201,3.84,Good,Uganik
Harlequin Duck,6,2002,201,3.84,Good,Uganik
Horned Grebe,6,2002,201,3.84,Good,Uganik
Loon,5,2002,201,3.84,Good,Uganik
Marbled Murrelet,1,2002,201,3.84,Good,Uganik
Long-tailed Duck,4,2002,201,3.84,Good,Uganik
Pigeon Guillemot,1,2002,201,3.84,Good,Uganik
Red-breasted Merganser,5,2002,201,3.84,Good,Uganik
Red-necked Grebe,0,2002,201,3.84,Good,Uganik
Surf Scoter,0,2002,201,3.84,Good,Uganik
White-winged Scoter,0,2002,201,3.84,Good,Uganik
Barrow's Goldeneye,27,2003,201,4.9,Excellent,Uganik
Black Scoter,13,2003,201,4.9,Excellent,Uganik
Common Merganser,0,2003,201,4.9,Excellent,Uganik
Common Murre,9,2003,201,4.9,Excellent,Uganik
Cormorant,7,2003,201,4.9,Excellent,Uganik
Harlequin Duck,13,2003,201,4.9,Excellent,Uganik
Horned Grebe,2,2003,201,4.9,Excellent,Uganik
Loon,0,2003,201,4.9,Excellent,Uganik
Marbled Murrelet,7,2003,201,4.9,Excellent,Uganik
Long-tailed Duck,33,2003,201,4.9,Excellent,Uganik
Pigeon Guillemot,2,2003,201,4.9,Excellent,Uganik
Red-breasted Merganser,9,2003,201,4.9,Excellent,Uganik
Red-necked Grebe,0,2003,201,4.9,Excellent,Uganik
Surf Scoter,0,2003,201,4.9,Excellent,Uganik
White-winged Scoter,0,2003,201,4.9,Excellent,Uganik
Barrow's Goldeneye,9,2004,201,3.6,Excellent,Uganik
Black Scoter,6,2004,201,3.6,Excellent,Uganik
Common Merganser,0,2004,201,3.6,Excellent,Uganik
Common Murre,12,2004,201,3.6,Excellent,Uganik
Harlequin Duck,18,2004,201,3.6,Excellent,Uganik
Horned Grebe,2,2004,201,3.6,Excellent,Uganik
Loon,2,2004,201,3.6,Excellent,Uganik
Marbled Murrelet,10,2004,201,3.6,Excellent,Uganik
Long-tailed Duck,13,2004,201,3.6,Excellent,Uganik
Pigeon Guillemot,4,2004,201,3.6,Excellent,Uganik
Red-breasted Merganser,0,2004,201,3.6,Excellent,Uganik
Red-necked Grebe,2,2004,201,3.6,Excellent,Uganik
Surf Scoter,12,2004,201,3.6,Excellent,Uganik
White-winged Scoter,0,2004,201,3.6,Excellent,Uganik
Barrow's Goldeneye,12,2005,201,4.7,Good,Uganik
Black Scoter,38,2005,201,4.7,Good,Uganik
Common Merganser,0,2005,201,4.7,Good,Uganik
Common Murre,8,2005,201,4.7,Good,Uganik
Harlequin Duck,10,2005,201,4.7,Good,Uganik
Horned Grebe,2,2005,201,4.7,Good,Uganik
Loon,0,2005,201,4.7,Good,Uganik
Marbled Murrelet,2,2005,201,4.7,Good,Uganik
Long-tailed Duck,14,2005,201,4.7,Good,Uganik
Pigeon Guillemot,1,2005,201,4.7,Good,Uganik
Red-breasted Merganser,5,2005,201,4.7,Good,Uganik
Red-necked Grebe,0,2005,201,4.7,Good,Uganik
Surf Scoter,0,2005,201,4.7,Good,Uganik
White-winged Scoter,0,2005,201,4.7,Good,Uganik
Barrow's Goldeneye,0,1986,202,4.8,Average,Uganik
Black Scoter,0,1986,202,4.8,Average,Uganik
Common Merganser,0,1986,202,4.8,Average,Uganik
Common Murre,22,1986,202,4.8,Average,Uganik
Cormorant,0,1986,202,4.8,Average,Uganik
Harlequin Duck,0,1986,202,4.8,Average,Uganik
Horned Grebe,0,1986,202,4.8,Average,Uganik
Loon,0,1986,202,4.8,Average,Uganik
Marbled Murrelet,2,1986,202,4.8,Average,Uganik
Long-tailed Duck,0,1986,202,4.8,Average,Uganik
Pigeon Guillemot,0,1986,202,4.8,Average,Uganik
Red-breasted Merganser,0,1986,202,4.8,Average,Uganik
Red-necked Grebe,0,1986,202,4.8,Average,Uganik
Surf Scoter,0,1986,202,4.8,Average,Uganik
White-winged Scoter,2,1986,202,4.8,Average,Uganik
Barrow's Goldeneye,0,1987,202,4.2,Excellent,Uganik
Black Scoter,0,1987,202,4.2,Excellent,Uganik
Common Merganser,0,1987,202,4.2,Excellent,Uganik
Common Murre,17,1987,202,4.2,Excellent,Uganik
Cormorant,3,1987,202,4.2,Excellent,Uganik
Harlequin Duck,0,1987,202,4.2,Excellent,Uganik
Horned Grebe,0,1987,202,4.2,Excellent,Uganik
Loon,1,1987,202,4.2,Excellent,Uganik
Marbled Murrelet,0,1987,202,4.2,Excellent,Uganik
Long-tailed Duck,1,1987,202,4.2,Excellent,Uganik
Pigeon Guillemot,2,1987,202,4.2,Excellent,Uganik
Red-breasted Merganser,0,1987,202,4.2,Excellent,Uganik
Red-necked Grebe,0,1987,202,4.2,Excellent,Uganik
Surf Scoter,0,1987,202,4.2,Excellent,Uganik
White-winged Scoter,0,1987,202,4.2,Excellent,Uganik
Barrow's Goldeneye,0,1988,202,4.5,Average,Uganik
Black Scoter,6,1988,202,4.5,Average,Uganik
Common Merganser,0,1988,202,4.5,Average,Uganik
Common Murre,36,1988,202,4.5,Average,Uganik
Cormorant,4,1988,202,4.5,Average,Uganik
Harlequin Duck,8,1988,202,4.5,Average,Uganik
Horned Grebe,0,1988,202,4.5,Average,Uganik
Loon,0,1988,202,4.5,Average,Uganik
Marbled Murrelet,4,1988,202,4.5,Average,Uganik
Long-tailed Duck,9,1988,202,4.5,Average,Uganik
Pigeon Guillemot,4,1988,202,4.5,Average,Uganik
Red-breasted Merganser,0,1988,202,4.5,Average,Uganik
Red-necked Grebe,0,1988,202,4.5,Average,Uganik
Surf Scoter,0,1988,202,4.5,Average,Uganik
White-winged Scoter,0,1988,202,4.5,Average,Uganik
Barrow's Goldeneye,0,1989,202,2.5,Good,Uganik
Black Scoter,0,1989,202,2.5,Good,Uganik
Common Merganser,0,1989,202,2.5,Good,Uganik
Common Murre,11,1989,202,2.5,Good,Uganik
Cormorant,3,1989,202,2.5,Good,Uganik
Harlequin Duck,0,1989,202,2.5,Good,Uganik
Horned Grebe,2,1989,202,2.5,Good,Uganik
Loon,0,1989,202,2.5,Good,Uganik
Marbled Murrelet,6,1989,202,2.5,Good,Uganik
Long-tailed Duck,18,1989,202,2.5,Good,Uganik
Pigeon Guillemot,0,1989,202,2.5,Good,Uganik
Red-breasted Merganser,0,1989,202,2.5,Good,Uganik
Red-necked Grebe,0,1989,202,2.5,Good,Uganik
Surf Scoter,20,1989,202,2.5,Good,Uganik
White-winged Scoter,0,1989,202,2.5,Good,Uganik
Barrow's Goldeneye,4,1990,202,1.8,Excellent,Uganik
Black Scoter,0,1990,202,1.8,Excellent,Uganik
Common Merganser,0,1990,202,1.8,Excellent,Uganik
Common Murre,25,1990,202,1.8,Excellent,Uganik
Cormorant,2,1990,202,1.8,Excellent,Uganik
Harlequin Duck,0,1990,202,1.8,Excellent,Uganik
Horned Grebe,2,1990,202,1.8,Excellent,Uganik
Loon,6,1990,202,1.8,Excellent,Uganik
Marbled Murrelet,5,1990,202,1.8,Excellent,Uganik
Long-tailed Duck,0,1990,202,1.8,Excellent,Uganik
Pigeon Guillemot,2,1990,202,1.8,Excellent,Uganik
Red-breasted Merganser,2,1990,202,1.8,Excellent,Uganik
Red-necked Grebe,0,1990,202,1.8,Excellent,Uganik
Surf Scoter,2,1990,202,1.8,Excellent,Uganik
White-winged Scoter,5,1990,202,1.8,Excellent,Uganik
Barrow's Goldeneye,4,1991,202,2,Excellent,Uganik
Black Scoter,0,1991,202,2,Excellent,Uganik
Common Merganser,0,1991,202,2,Excellent,Uganik
Common Murre,48,1991,202,2,Excellent,Uganik
Cormorant,4,1991,202,2,Excellent,Uganik
Harlequin Duck,6,1991,202,2,Excellent,Uganik
Horned Grebe,0,1991,202,2,Excellent,Uganik
Loon,9,1991,202,2,Excellent,Uganik
Marbled Murrelet,16,1991,202,2,Excellent,Uganik
Long-tailed Duck,128,1991,202,2,Excellent,Uganik
Pigeon Guillemot,0,1991,202,2,Excellent,Uganik
Red-breasted Merganser,2,1991,202,2,Excellent,Uganik
Red-necked Grebe,4,1991,202,2,Excellent,Uganik
Surf Scoter,0,1991,202,2,Excellent,Uganik
White-winged Scoter,0,1991,202,2,Excellent,Uganik
Barrow's Goldeneye,0,1992,202,3.5,Good,Uganik
Black Scoter,0,1992,202,3.5,Good,Uganik
Common Merganser,0,1992,202,3.5,Good,Uganik
Common Murre,6,1992,202,3.5,Good,Uganik
Cormorant,1,1992,202,3.5,Good,Uganik
Harlequin Duck,0,1992,202,3.5,Good,Uganik
Horned Grebe,2,1992,202,3.5,Good,Uganik
Loon,1,1992,202,3.5,Good,Uganik
Marbled Murrelet,1,1992,202,3.5,Good,Uganik
Long-tailed Duck,18,1992,202,3.5,Good,Uganik
Pigeon Guillemot,0,1992,202,3.5,Good,Uganik
Red-breasted Merganser,0,1992,202,3.5,Good,Uganik
Red-necked Grebe,0,1992,202,3.5,Good,Uganik
Surf Scoter,2,1992,202,3.5,Good,Uganik
White-winged Scoter,6,1992,202,3.5,Good,Uganik
Barrow's Goldeneye,0,1993,202,3.5,Good,Uganik
Black Scoter,0,1993,202,3.5,Good,Uganik
Common Merganser,0,1993,202,3.5,Good,Uganik
Common Murre,43,1993,202,3.5,Good,Uganik
Cormorant,4,1993,202,3.5,Good,Uganik
Harlequin Duck,2,1993,202,3.5,Good,Uganik
Horned Grebe,2,1993,202,3.5,Good,Uganik
Loon,5,1993,202,3.5,Good,Uganik
Marbled Murrelet,3,1993,202,3.5,Good,Uganik
Long-tailed Duck,93,1993,202,3.5,Good,Uganik
Pigeon Guillemot,0,1993,202,3.5,Good,Uganik
Red-breasted Merganser,0,1993,202,3.5,Good,Uganik
Red-necked Grebe,1,1993,202,3.5,Good,Uganik
Surf Scoter,0,1993,202,3.5,Good,Uganik
White-winged Scoter,0,1993,202,3.5,Good,Uganik
Barrow's Goldeneye,2,1994,202,4.5,Excellent,Uganik
Black Scoter,0,1994,202,4.5,Excellent,Uganik
Common Merganser,0,1994,202,4.5,Excellent,Uganik
Common Murre,47,1994,202,4.5,Excellent,Uganik
Cormorant,3,1994,202,4.5,Excellent,Uganik
Harlequin Duck,6,1994,202,4.5,Excellent,Uganik
Horned Grebe,1,1994,202,4.5,Excellent,Uganik
Loon,4,1994,202,4.5,Excellent,Uganik
Marbled Murrelet,2,1994,202,4.5,Excellent,Uganik
Long-tailed Duck,1,1994,202,4.5,Excellent,Uganik
Pigeon Guillemot,0,1994,202,4.5,Excellent,Uganik
Red-breasted Merganser,0,1994,202,4.5,Excellent,Uganik
Red-necked Grebe,0,1994,202,4.5,Excellent,Uganik
Surf Scoter,0,1994,202,4.5,Excellent,Uganik
White-winged Scoter,0,1994,202,4.5,Excellent,Uganik
Barrow's Goldeneye,4,1995,202,3.5,Excellent,Uganik
Black Scoter,0,1995,202,3.5,Excellent,Uganik
Common Merganser,0,1995,202,3.5,Excellent,Uganik
Common Murre,51,1995,202,3.5,Excellent,Uganik
Cormorant,5,1995,202,3.5,Excellent,Uganik
Harlequin Duck,0,1995,202,3.5,Excellent,Uganik
Horned Grebe,0,1995,202,3.5,Excellent,Uganik
Loon,4,1995,202,3.5,Excellent,Uganik
Marbled Murrelet,19,1995,202,3.5,Excellent,Uganik
Long-tailed Duck,299,1995,202,3.5,Excellent,Uganik
Pigeon Guillemot,0,1995,202,3.5,Excellent,Uganik
Red-breasted Merganser,0,1995,202,3.5,Excellent,Uganik
Red-necked Grebe,0,1995,202,3.5,Excellent,Uganik
Surf Scoter,5,1995,202,3.5,Excellent,Uganik
White-winged Scoter,0,1995,202,3.5,Excellent,Uganik
Barrow's Goldeneye,0,1996,202,3.5,Good,Uganik
Black Scoter,3,1996,202,3.5,Good,Uganik
Common Merganser,0,1996,202,3.5,Good,Uganik
Common Murre,27,1996,202,3.5,Good,Uganik
Cormorant,2,1996,202,3.5,Good,Uganik
Harlequin Duck,0,1996,202,3.5,Good,Uganik
Horned Grebe,0,1996,202,3.5,Good,Uganik
Loon,1,1996,202,3.5,Good,Uganik
Marbled Murrelet,0,1996,202,3.5,Good,Uganik
Long-tailed Duck,15,1996,202,3.5,Good,Uganik
Pigeon Guillemot,0,1996,202,3.5,Good,Uganik
Red-breasted Merganser,0,1996,202,3.5,Good,Uganik
Red-necked Grebe,2,1996,202,3.5,Good,Uganik
Surf Scoter,0,1996,202,3.5,Good,Uganik
White-winged Scoter,0,1996,202,3.5,Good,Uganik
Barrow's Goldeneye,0,1997,202,2.8,Excellent,Uganik
Black Scoter,0,1997,202,2.8,Excellent,Uganik
Common Merganser,0,1997,202,2.8,Excellent,Uganik
Common Murre,54,1997,202,2.8,Excellent,Uganik
Cormorant,2,1997,202,2.8,Excellent,Uganik
Harlequin Duck,2,1997,202,2.8,Excellent,Uganik
Horned Grebe,0,1997,202,2.8,Excellent,Uganik
Loon,1,1997,202,2.8,Excellent,Uganik
Marbled Murrelet,0,1997,202,2.8,Excellent,Uganik
Long-tailed Duck,9,1997,202,2.8,Excellent,Uganik
Pigeon Guillemot,0,1997,202,2.8,Excellent,Uganik
Red-breasted Merganser,0,1997,202,2.8,Excellent,Uganik
Red-necked Grebe,1,1997,202,2.8,Excellent,Uganik
Surf Scoter,0,1997,202,2.8,Excellent,Uganik
White-winged Scoter,0,1997,202,2.8,Excellent,Uganik
Barrow's Goldeneye,14,1999,202,2.7,Excellent,Uganik
Black Scoter,0,1999,202,2.7,Excellent,Uganik
Common Merganser,0,1999,202,2.7,Excellent,Uganik
Common Murre,29,1999,202,2.7,Excellent,Uganik
Cormorant,1,1999,202,2.7,Excellent,Uganik
Harlequin Duck,4,1999,202,2.7,Excellent,Uganik
Horned Grebe,0,1999,202,2.7,Excellent,Uganik
Loon,1,1999,202,2.7,Excellent,Uganik
Marbled Murrelet,0,1999,202,2.7,Excellent,Uganik
Long-tailed Duck,0,1999,202,2.7,Excellent,Uganik
Pigeon Guillemot,0,1999,202,2.7,Excellent,Uganik
Red-breasted Merganser,0,1999,202,2.7,Excellent,Uganik
Red-necked Grebe,0,1999,202,2.7,Excellent,Uganik
Surf Scoter,4,1999,202,2.7,Excellent,Uganik
White-winged Scoter,0,1999,202,2.7,Excellent,Uganik
Barrow's Goldeneye,8,2000,202,2.3,Excellent,Uganik
Black Scoter,0,2000,202,2.3,Excellent,Uganik
Common Merganser,0,2000,202,2.3,Excellent,Uganik
Common Murre,28,2000,202,2.3,Excellent,Uganik
Cormorant,1,2000,202,2.3,Excellent,Uganik
Harlequin Duck,2,2000,202,2.3,Excellent,Uganik
Horned Grebe,2,2000,202,2.3,Excellent,Uganik
Loon,2,2000,202,2.3,Excellent,Uganik
Marbled Murrelet,16,2000,202,2.3,Excellent,Uganik
Long-tailed Duck,19,2000,202,2.3,Excellent,Uganik
Pigeon Guillemot,4,2000,202,2.3,Excellent,Uganik
Red-breasted Merganser,0,2000,202,2.3,Excellent,Uganik
Red-necked Grebe,1,2000,202,2.3,Excellent,Uganik
Surf Scoter,0,2000,202,2.3,Excellent,Uganik
White-winged Scoter,0,2000,202,2.3,Excellent,Uganik
Barrow's Goldeneye,4,2001,202,4.1,Excellent,Uganik
Black Scoter,0,2001,202,4.1,Excellent,Uganik
Common Merganser,0,2001,202,4.1,Excellent,Uganik
Common Murre,92,2001,202,4.1,Excellent,Uganik
Cormorant,6,2001,202,4.1,Excellent,Uganik
Harlequin Duck,0,2001,202,4.1,Excellent,Uganik
Horned Grebe,0,2001,202,4.1,Excellent,Uganik
Loon,2,2001,202,4.1,Excellent,Uganik
Marbled Murrelet,2,2001,202,4.1,Excellent,Uganik
Long-tailed Duck,11,2001,202,4.1,Excellent,Uganik
Pigeon Guillemot,0,2001,202,4.1,Excellent,Uganik
Red-breasted Merganser,8,2001,202,4.1,Excellent,Uganik
Red-necked Grebe,0,2001,202,4.1,Excellent,Uganik
Surf Scoter,3,2001,202,4.1,Excellent,Uganik
White-winged Scoter,0,2001,202,4.1,Excellent,Uganik
Barrow's Goldeneye,4,2002,202,3.87,Excellent,Uganik
Black Scoter,1,2002,202,3.87,Excellent,Uganik
Common Merganser,0,2002,202,3.87,Excellent,Uganik
Common Murre,83,2002,202,3.87,Excellent,Uganik
Cormorant,7,2002,202,3.87,Excellent,Uganik
Harlequin Duck,9,2002,202,3.87,Excellent,Uganik
Horned Grebe,0,2002,202,3.87,Excellent,Uganik
Loon,0,2002,202,3.87,Excellent,Uganik
Marbled Murrelet,10,2002,202,3.87,Excellent,Uganik
Long-tailed Duck,18,2002,202,3.87,Excellent,Uganik
Pigeon Guillemot,0,2002,202,3.87,Excellent,Uganik
Red-breasted Merganser,0,2002,202,3.87,Excellent,Uganik
Red-necked Grebe,0,2002,202,3.87,Excellent,Uganik
Surf Scoter,0,2002,202,3.87,Excellent,Uganik
White-winged Scoter,0,2002,202,3.87,Excellent,Uganik
Barrow's Goldeneye,0,2003,202,5.1,Excellent,Uganik
Black Scoter,0,2003,202,5.1,Excellent,Uganik
Common Merganser,0,2003,202,5.1,Excellent,Uganik
Common Murre,15,2003,202,5.1,Excellent,Uganik
Cormorant,13,2003,202,5.1,Excellent,Uganik
Harlequin Duck,2,2003,202,5.1,Excellent,Uganik
Horned Grebe,0,2003,202,5.1,Excellent,Uganik
Loon,0,2003,202,5.1,Excellent,Uganik
Marbled Murrelet,2,2003,202,5.1,Excellent,Uganik
Long-tailed Duck,36,2003,202,5.1,Excellent,Uganik
Pigeon Guillemot,0,2003,202,5.1,Excellent,Uganik
Red-breasted Merganser,0,2003,202,5.1,Excellent,Uganik
Red-necked Grebe,0,2003,202,5.1,Excellent,Uganik
Surf Scoter,0,2003,202,5.1,Excellent,Uganik
White-winged Scoter,0,2003,202,5.1,Excellent,Uganik
Barrow's Goldeneye,0,2004,202,3.5,Excellent,Uganik
Black Scoter,0,2004,202,3.5,Excellent,Uganik
Common Merganser,0,2004,202,3.5,Excellent,Uganik
Common Murre,19,2004,202,3.5,Excellent,Uganik
Harlequin Duck,1,2004,202,3.5,Excellent,Uganik
Horned Grebe,4,2004,202,3.5,Excellent,Uganik
Loon,3,2004,202,3.5,Excellent,Uganik
Marbled Murrelet,3,2004,202,3.5,Excellent,Uganik
Long-tailed Duck,4,2004,202,3.5,Excellent,Uganik
Pigeon Guillemot,0,2004,202,3.5,Excellent,Uganik
Red-breasted Merganser,0,2004,202,3.5,Excellent,Uganik
Red-necked Grebe,0,2004,202,3.5,Excellent,Uganik
Surf Scoter,0,2004,202,3.5,Excellent,Uganik
White-winged Scoter,0,2004,202,3.5,Excellent,Uganik
Barrow's Goldeneye,0,2005,202,4.6,Good,Uganik
Black Scoter,0,2005,202,4.6,Good,Uganik
Common Merganser,0,2005,202,4.6,Good,Uganik
Common Murre,69,2005,202,4.6,Good,Uganik
Harlequin Duck,0,2005,202,4.6,Good,Uganik
Horned Grebe,0,2005,202,4.6,Good,Uganik
Loon,0,2005,202,4.6,Good,Uganik
Marbled Murrelet,0,2005,202,4.6,Good,Uganik
Long-tailed Duck,0,2005,202,4.6,Good,Uganik
Pigeon Guillemot,0,2005,202,4.6,Good,Uganik
Red-breasted Merganser,0,2005,202,4.6,Good,Uganik
Red-necked Grebe,0,2005,202,4.6,Good,Uganik
Surf Scoter,0,2005,202,4.6,Good,Uganik
White-winged Scoter,0,2005,202,4.6,Good,Uganik
Barrow's Goldeneye,0,1986,203,4.8,Average,Uganik
Black Scoter,0,1986,203,4.8,Average,Uganik
Common Merganser,0,1986,203,4.8,Average,Uganik
Common Murre,29,1986,203,4.8,Average,Uganik
Cormorant,0,1986,203,4.8,Average,Uganik
Harlequin Duck,0,1986,203,4.8,Average,Uganik
Horned Grebe,0,1986,203,4.8,Average,Uganik
Loon,0,1986,203,4.8,Average,Uganik
Marbled Murrelet,8,1986,203,4.8,Average,Uganik
Long-tailed Duck,0,1986,203,4.8,Average,Uganik
Pigeon Guillemot,0,1986,203,4.8,Average,Uganik
Red-breasted Merganser,0,1986,203,4.8,Average,Uganik
Red-necked Grebe,0,1986,203,4.8,Average,Uganik
Surf Scoter,0,1986,203,4.8,Average,Uganik
White-winged Scoter,0,1986,203,4.8,Average,Uganik
Barrow's Goldeneye,1,1987,203,4.3,Excellent,Uganik
Black Scoter,0,1987,203,4.3,Excellent,Uganik
Common Merganser,0,1987,203,4.3,Excellent,Uganik
