School,Minority,Sex,SES,MathAch
124,Yes,Male,0.322,15.109
124,Yes,Female,-1.048,6.886
124,Yes,Male,-2.058,4.233
124,No,Male,0.772,12.774
124,No,Male,-0.018,13.581
124,No,Male,0.472,3.344
124,Yes,Male,-1.388,3.834
124,No,Male,-0.598,23.388
124,Yes,Female,-1.788,3.457
124,No,Male,0.142,20.658
124,Yes,Male,-0.928,6.842
124,No,Male,-0.158,8.559
124,Yes,Female,-0.568,4.918
124,No,Male,-1.448,14.09
124,No,Female,0.262,10.284
124,No,Male,-0.018,6.76
124,Yes,Female,0.382,4.496
124,No,Male,1.242,21.663
124,No,Female,-0.288,19.411
124,No,Female,0.042,15.241
124,No,Female,-0.088,18.314
124,No,Female,0.072,14.82
124,No,Female,-0.438,11.505
124,Yes,Male,-0.748,4.987
124,No,Female,-1.368,5.641
124,Yes,Female,-0.228,2.679
124,Yes,Male,-0.098,0.67
124,No,Female,-1.178,15.045
124,No,Male,-0.338,20.828
124,No,Female,-0.118,8.826
124,No,Male,0.552,15.79
124,No,Male,0.792,19.724
124,No,Male,-0.868,20.222
124,No,Female,-0.208,5.688
124,No,Female,1.222,23.261
124,Yes,Male,-0.988,10.856
124,No,Male,-0.248,17.857
124,Yes,Female,-0.568,3.335
124,Yes,Male,-1.308,6.572
124,No,Female,-0.118,7.387
124,No,Male,0.272,24.869
124,Yes,Male,-0.028,19.833
124,No,Female,-0.068,21.334
124,No,Male,1.062,17.267
124,No,Male,-0.288,21.887
124,No,Male,-0.188,18.07
124,No,Female,-0.478,12.869
124,Yes,Male,-1.308,9.659
124,Yes,Female,0.012,6.211
124,Yes,Female,0.042,10.388
124,No,Male,-0.498,14.898
124,No,Male,-0.418,17.669
124,No,Male,0.982,21.897
124,No,Female,0.172,24.434
124,No,Male,-0.928,21.557
124,Yes,Male,-1.098,11.861
124,No,Male,-0.008,16.811
63,No,Female,-0.588,21.594
63,No,Male,-0.808,13.752
63,No,Male,-0.998,10.266
63,No,Female,0.412,6.46
63,No,Male,0.002,23.108
63,No,Male,-1.488,2.187
63,No,Male,-1.188,12.877
63,No,Female,0.082,23.717
63,No,Female,-0.268,21.857
63,No,Female,0.052,11.85
63,No,Male,0.262,21.877
63,No,Male,0.372,12.51
63,No,Female,-0.058,0.965
63,No,Male,0.782,16.623
63,No,Female,-0.158,4.653
63,No,Female,0.042,3.353
63,No,Male,0.942,13.091
63,No,Female,-0.328,17.129
63,No,Male,-0.118,17.937
63,No,Female,-0.278,12.238
63,No,Female,-0.018,15.296
63,No,Male,-1.038,4.205
63,No,Female,0.572,15.117
63,No,Male,0.012,11.407
63,No,Male,-0.788,1.103
63,No,Female,-0.068,10.36
63,No,Female,0.962,7.52
63,No,Male,0.212,14.397
63,No,Male,-1.368,19.749
63,No,Male,0.022,20.767
63,No,Female,0.912,20.124
63,No,Female,0.912,12.268
63,No,Female,-1.678,7.035
63,No,Female,-0.768,4.292
63,No,Male,1.212,21.508
63,No,Female,-0.558,13.945
63,No,Female,-0.508,9.658
63,No,Female,-0.218,9.81
63,No,Female,-0.008,-1.818
63,No,Male,0.662,17.055
63,Yes,Male,-0.748,4.731
63,No,Male,-0.818,6.552
63,No,Male,0.132,1.208
63,No,Female,0.022,12.706
63,Yes,Male,0.112,16.762
63,No,Female,-1.218,3.444
63,No,Female,-1.658,7.237
63,No,Male,-0.498,9.371
63,No,Male,-0.218,6.34
63,No,Female,-0.458,12.706
63,No,Female,0.132,17.118
63,No,Female,0.022,21.869
63,No,Male,-0.508,2.935
63,No,Male,0.462,15.63
18,Yes,Male,-0.428,6.372
18,No,Female,-1.408,14.039
18,Yes,Male,-1.168,12.655
18,No,Male,-0.338,9.865
18,Yes,Female,0.202,9.937
18,No,Female,0.362,-1.806
18,No,Female,0.362,22.391
18,No,Male,-0.898,14.191
18,No,Female,-1.068,13.014
18,No,Female,0.642,5.873
18,No,Female,-0.808,12.427
18,No,Female,0.422,10.582
18,No,Female,-0.618,17.731
18,No,Female,0.762,7.731
18,No,Female,-0.728,9.522
18,No,Male,0.222,14.626
18,No,Female,-0.308,3.93
18,Yes,Male,-1.308,13.861
18,No,Male,-0.048,18.22
18,Yes,Female,-1.168,-1.199
18,Yes,Male,-2.498,7.096
18,Yes,Female,0.392,6.087
18,Yes,Female,-0.348,5.779
18,No,Female,0.472,4.745
18,No,Female,0.442,15.571
18,Yes,Female,-0.398,0.98
18,Yes,Female,-0.388,9.627
18,No,Male,-0.728,2.493
18,Yes,Male,-0.918,15.06
18,No,Female,0.702,2.866
69,Yes,Female,-0.518,4.898
69,Yes,Male,-1.458,23.822
69,Yes,Female,-1.068,2.57
69,Yes,Female,-2.328,0.247
69,Yes,Male,-0.298,11.448
69,Yes,Male,-0.808,4.745
69,Yes,Female,-1.288,10.969
69,Yes,Female,0.142,14.298
69,Yes,Female,-0.208,2.792
69,Yes,Male,-0.658,3.721
69,Yes,Female,-0.278,11.265
69,Yes,Female,-1.458,10.249
69,Yes,Female,-1.548,7.235
69,Yes,Female,0.232,7.347
69,Yes,Male,-1.078,6.198
69,Yes,Female,-1.078,2.083
69,Yes,Male,0.242,11.771
69,Yes,Male,-0.188,6.864
69,Yes,Female,0.422,2.291
69,Yes,Male,-0.348,3.949
69,Yes,Male,-0.178,14.876
69,Yes,Female,-0.328,7.962
69,Yes,Female,-0.508,6.676
69,Yes,Male,-0.438,9.251
69,Yes,Female,-1.308,6.921
69,Yes,Female,-0.718,7.526
69,Yes,Male,-0.788,7.068
69,Yes,Female,-0.718,-1.638
69,Yes,Male,-1.058,-1.747
148,No,Male,0.282,17.823
148,No,Male,1.152,20.396
148,Yes,Male,0.422,20.159
148,No,Male,0.862,24.309
148,Yes,Male,-1.118,16.217
148,No,Male,1.052,22.027
148,No,Male,0.892,19.71
148,No,Male,1.362,23.081
148,No,Male,1.072,17.711
148,No,Male,0.942,23.677
148,Yes,Male,0.832,16.909
148,No,Male,0.152,16.352
148,No,Male,-0.318,22.992
148,No,Male,1.422,20.743
148,Yes,Male,0.382,9.766
148,No,Male,0.692,21.721
148,No,Male,0.072,21.514
148,No,Male,1.182,20.34
148,Yes,Male,1.512,23.043
148,No,Male,1.172,20.403
148,Yes,Male,0.152,7.778
148,No,Male,1.452,18.076
148,No,Male,0.202,24.993
148,Yes,Male,1.372,22.284
148,Yes,Male,0.172,11.161
148,No,Male,0.502,22.752
148,Yes,Male,0.102,12.561
148,Yes,Male,1.182,15.772
148,Yes,Male,0.522,11.941
148,Yes,Male,1.362,23.509
148,Yes,Male,1.292,16.133
148,Yes,Male,1.512,19.326
148,Yes,Male,-0.208,10.358
148,No,Male,1.132,21.74
148,Yes,Male,0.262,17.364
148,No,Male,1.512,24.993
148,No,Male,1.282,11.097
148,No,Male,0.752,12.624
148,No,Male,1.362,23.619
148,No,Male,0.942,16.902
148,No,Male,0.622,22.705
148,No,Male,1.512,7.292
148,Yes,Male,1.342,12.878
148,Yes,Male,0.362,10.542
148,Yes,Male,1.342,19.599
148,Yes,Male,-0.428,18.058
148,Yes,Male,0.792,21.919
148,No,Male,0.982,23.889
148,Yes,Male,0.292,11.778
148,Yes,Male,-0.248,15.088
148,No,Male,-0.408,22.491
148,No,Male,1.092,15.464
148,No,Male,1.172,22.08
148,No,Male,0.992,18.614
148,No,Male,1.512,20.967
148,No,Male,1.242,22.694
148,No,Male,-0.158,22.042
106,No,Female,0.082,7.068
106,No,Male,-0.378,21.653
106,No,Female,-0.898,18.539
106,No,Male,-0.988,18.707
106,No,Male,1.122,15.296
106,No,Male,0.042,17.224
106,No,Female,-0.898,8.05
106,No,Female,-0.678,20.84
106,No,Male,0.942,15.863
106,No,Male,-0.188,-2.557
106,No,Female,-0.478,-0.765
106,No,Female,0.372,8.976
106,No,Female,-1.498,20.571
106,Yes,Female,-0.188,16.233
106,No,Male,0.902,16.948
106,Yes,Female,-1.168,13.959
106,No,Female,-0.348,8.782
106,No,Female,-1.018,5.674
106,No,Female,-1.128,5.59
106,No,Female,-0.178,20.188
106,No,Male,1.262,6.563
106,No,Female,0.152,20.742
106,No,Female,-0.848,12.881
106,No,Male,-0.358,8.1
106,No,Female,-0.248,19.705
106,No,Male,0.012,14.612
106,No,Male,0.142,3.269
106,No,Female,-0.578,14.474
106,No,Female,-0.428,21.073
106,No,Male,0.462,20.267
106,No,Male,1.202,24.479
106,No,Female,-0.458,17.42
106,No,Female,-0.078,10.101
106,No,Male,-0.228,-2.832
106,No,Male,0.082,4.241
35,No,Female,-0.378,19.679
35,No,Female,-0.088,20.847
35,No,Female,-1.438,10.643
35,No,Female,-0.728,11.011
35,No,Female,0.302,19.288
35,No,Female,-1.138,16.109
35,No,Female,0.342,11.931
35,No,Female,0.132,6.767
35,Yes,Female,-1.098,23.133
35,No,Female,-0.708,14.462
35,No,Female,1.052,17.684
35,No,Female,-0.308,-1.17
35,No,Female,-0.788,21.704
35,Yes,Female,-2.058,5.82
35,No,Female,-0.208,13.556
35,No,Female,-1.308,5.757
35,Yes,Female,-0.388,5.95
35,Yes,Female,-0.818,0.936
35,No,Female,0.092,16.157
35,No,Female,0.122,12.632
35,Yes,Female,0.232,3.563
35,Yes,Female,0.082,8.728
35,No,Female,0.302,16.673
35,No,Female,-0.648,11.423
35,No,Female,-0.808,3.565
35,No,Female,-0.388,17.727
35,No,Female,0.222,20.739
35,Yes,Female,0.052,12.394
35,No,Female,-0.258,8.117
35,Yes,Female,-0.638,11.84
35,No,Female,-0.518,14.964
35,No,Female,-1.408,9.759
35,No,Female,-1.368,6.627
35,Yes,Female,-1.228,13.505
35,No,Female,-0.438,15.381
35,No,Female,-0.008,12.258
35,No,Female,0.122,18.616
35,Yes,Female,-0.838,0.771
35,No,Female,-0.948,9.842
35,No,Female,-0.708,2.446
35,Yes,Female,-0.628,2.751
35,No,Female,-1.528,16.183
35,No,Female,-0.498,19.362
35,No,Female,0.582,23.144
35,No,Female,-0.238,19.827
35,No,Female,-0.148,16.785
35,No,Female,-0.018,4.045
35,No,Female,-0.568,12.761
35,No,Female,-0.838,16.177
35,No,Female,-0.548,11.814
35,No,Female,-1.768,20.605
35,No,Female,-0.548,8.271
35,No,Female,-1.398,5.653
35,No,Female,-0.468,7.267
35,No,Female,-0.568,10.277
35,No,Female,-1.148,4.908
78,Yes,Female,-0.508,9.493
78,No,Male,0.152,20.429
78,Yes,Male,-1.808,1.803
78,No,Male,-0.578,7.503
78,No,Male,-0.798,2.628
78,No,Female,-0.278,14.414
78,No,Female,-0.168,11.462
78,No,Male,-1.328,-0.691
78,No,Female,-0.268,3.383
78,No,Male,-0.048,9.321
78,No,Female,-0.438,7.328
78,No,Female,-0.138,2.899
78,No,Female,-0.908,9.216
78,No,Male,1.072,22.866
78,No,Male,0.612,16.176
78,No,Female,-0.328,15.561
78,No,Male,1.182,23.053
78,No,Male,1.122,24.06
78,No,Female,-0.508,14.076
78,No,Male,-0.338,4.601
78,No,Male,-0.628,12.291
78,No,Male,0.972,19.963
78,No,Female,-0.588,9.339
78,No,Female,-0.738,2.258
78,No,Female,-1.978,0.969
78,No,Female,0.802,17.741
78,No,Male,-0.228,19.126
78,No,Female,-0.158,15.297
78,No,Male,-0.338,8.197
78,No,Female,0.952,18.946
78,No,Male,-0.188,9.179
78,No,Male,-0.728,11.202
78,No,Male,-0.038,14.932
78,No,Female,0.692,11.941
78,No,Female,0.682,19.592
78,No,Male,0.952,-2.832
78,No,Female,-0.598,13.44
78,No,Female,0.312,3.979
78,No,Male,-0.308,20.144
78,No,Male,1.152,7.772
78,No,Female,-0.258,6.966
78,No,Male,-0.058,22.183
78,No,Male,0.512,3.145
78,No,Female,-0.368,17.964
78,No,Female,0.332,12.445
78,No,Female,-0.228,8.865
78,No,Male,-0.058,16.836
78,No,Female,0.062,5.927
78,No,Female,-0.158,8.153
78,No,Female,-0.208,15.118
78,No,Female,-0.358,7.649
78,No,Male,-0.128,20.366
78,No,Female,1.042,11.723
78,No,Female,0.282,21.646
78,No,Male,-0.038,6.58
78,No,Male,0.932,16.795
20,Yes,Female,-0.048,10.249
20,No,Female,-0.688,13.392
20,Yes,Male,-0.998,10.551
20,Yes,Male,0.502,4.666
20,Yes,Female,-0.498,1.551
20,Yes,Female,-0.878,5.803
20,No,Male,0.692,11.096
20,Yes,Male,-1.128,5.628
20,No,Female,1.042,22.197
20,No,Male,-0.898,20.718
20,Yes,Female,-0.968,14.304
20,No,Male,0.222,19.545
20,Yes,Female,0.782,9.766
20,Yes,Male,-0.768,6.024
20,No,Male,0.192,5.484
20,Yes,Female,0.052,2.393
20,Yes,Female,-2.148,0.958
20,No,Male,0.802,22.451
20,No,Female,0.422,7.243
20,No,Female,-1.118,12.577
20,No,Male,1.242,4.774
20,Yes,Male,-0.468,-2.008
20,No,Female,-0.588,13.809
20,No,Female,0.092,15.963
20,Yes,Female,0.132,7.719
20,Yes,Female,0.062,-2.565
20,No,Female,-0.718,1.908
20,Yes,Female,-0.228,1.011
20,No,Female,0.942,19.047
20,Yes,Male,-0.788,5.198
20,No,Male,0.022,11.16
20,Yes,Female,-0.218,3.522
20,No,Male,-0.528,21.739
20,No,Male,-0.448,18.255
20,Yes,Female,-0.438,5.232
20,No,Female,1.512,12.188
20,No,Female,1.292,16.007
20,No,Female,1.212,14.505
20,No,Female,0.482,3.038
20,No,Male,-0.788,10.847
20,Yes,Male,0.202,-2.496
20,Yes,Female,-1.158,1.275
20,No,Male,-0.008,12.723
20,Yes,Male,0.382,9.142
24,No,Female,0.852,18.067
24,No,Female,0.012,10.197
24,No,Female,0.652,18.997
24,Yes,Female,0.742,14.991
24,Yes,Female,-0.128,17.604
24,Yes,Female,1.512,11.411
24,Yes,Female,-0.408,15.337
24,Yes,Female,0.472,22.006
24,Yes,Female,0.682,8.156
24,Yes,Female,0.882,17.516
24,Yes,Female,0.112,17.826
24,Yes,Female,0.062,8.233
24,Yes,Female,0.002,9.092
24,Yes,Female,0.952,14.861
24,Yes,Female,0.362,16.103
24,Yes,Female,1.122,17.409
24,No,Female,1.212,8.713
24,No,Female,0.302,20.303
24,Yes,Female,1.512,17.187
24,Yes,Female,1.342,22.559
24,Yes,Female,1.222,9.944
24,Yes,Female,-0.188,16.649
24,No,Female,0.132,3.619
24,Yes,Female,0.452,12.884
24,Yes,Female,1.062,9.413
24,No,Female,0.272,16.777
24,Yes,Female,-2.838,8.654
24,Yes,Female,0.192,14.344
24,Yes,Female,0.712,11.339
24,No,Female,1.262,12.531
24,Yes,Female,-0.138,18.285
24,Yes,Female,0.902,16.411
24,Yes,Female,0.772,15.284
24,Yes,Female,0.912,21.191
24,Yes,Female,0.402,15.014
24,Yes,Female,0.542,13.117
24,Yes,Female,-0.148,16.446
24,Yes,Female,1.512,21.29
24,Yes,Female,1.162,15.456
24,Yes,Female,1.072,18.791
24,Yes,Female,-0.068,15.611
24,Yes,Female,0.672,7.412
24,Yes,Female,0.942,19.041
24,Yes,Female,0.152,16.967
24,Yes,Female,0.192,1.162
24,No,Female,0.902,11.937
24,Yes,Female,1.342,13.012
24,Yes,Female,1.032,17.248
24,Yes,Female,-0.388,7.492
24,Yes,Female,-0.218,21.392
24,Yes,Female,0.172,15.733
24,Yes,Female,1.082,15.034
24,No,Female,0.472,15.614
24,Yes,Female,0.132,12.584
24,No,Female,1.152,15.357
107,No,Female,1.512,18.863
107,Yes,Male,-0.618,7.705
107,No,Male,0.622,8.411
107,No,Male,-0.288,22.004
107,No,Female,1.452,23.503
107,No,Female,0.392,17.527
107,No,Female,0.632,22.7
107,No,Male,0.792,10.148
107,No,Male,0.742,23.397
107,Yes,Male,-0.798,4.638
107,No,Female,0.662,17.906
107,No,Male,-0.718,11.541
107,No,Female,0.212,21.141
107,Yes,Male,0.082,10.122
107,No,Female,0.402,12.332
107,No,Female,-0.038,16.794
107,No,Male,-0.548,23.923
107,No,Female,0.062,14.57
107,Yes,Female,-0.108,6.405
107,No,Female,1.232,22.123
107,No,Male,1.162,19.619
107,Yes,Female,0.482,2.251
107,No,Female,0.162,14.197
107,No,Male,0.522,10.103
107,Yes,Male,-0.888,9.101
107,Yes,Male,-0.388,15.885
107,No,Female,1.012,19.83
107,No,Female,0.682,22.292
107,No,Female,-0.298,5.157
107,No,Male,1.452,24.479
107,No,Female,-0.958,18.66
107,No,Female,0.312,5.358
107,No,Female,0.872,4.806
107,No,Female,1.372,19.245
107,No,Female,-0.718,4.33
107,No,Female,0.472,17.255
107,No,Female,-0.328,15.281
107,No,Male,1.512,21.416
107,No,Male,-0.198,22.857
107,No,Female,0.402,15.944
107,No,Female,0.062,17.972
107,No,Male,1.022,8.188
107,Yes,Female,1.372,23.584
107,Yes,Female,-1.188,11.309
107,No,Male,1.312,19.303
107,No,Female,0.032,1.813
107,No,Male,1.312,17.423
107,No,Male,0.832,16.543
107,No,Female,0.052,19.83
5,Yes,Female,-1.648,2.509
5,Yes,Female,1.292,4.756
5,Yes,Female,-1.068,15.756
5,Yes,Female,0.162,0.037
5,Yes,Male,-0.728,13.484
5,Yes,Male,-0.028,13.796
5,Yes,Female,0.692,1.645
5,Yes,Female,-0.428,3.654
5,Yes,Male,0.882,13.667
5,Yes,Female,-1.618,1.291
5,Yes,Female,0.242,6.232
5,Yes,Female,-0.188,3.513
5,Yes,Female,-0.708,4.522
5,Yes,Female,0.882,10.237
5,Yes,Male,-0.028,7.262
5,Yes,Male,-0.078,3.715
5,Yes,Male,-0.498,10.817
5,Yes,Female,-1.098,5.092
5,Yes,Male,-0.528,2.855
5,Yes,Male,-0.078,3.617
5,Yes,Female,0.292,4.78
5,Yes,Female,-0.448,1.245
5,Yes,Female,0.022,3.209
5,Yes,Male,-0.348,13.599
5,Yes,Male,-0.628,3.583
5,Yes,Male,-1.948,10.038
5,Yes,Male,-0.078,4.895
5,Yes,Female,-0.998,0.261
5,Yes,Male,-0.348,19.432
5,Yes,Male,-1.028,4.568
5,Yes,Male,-0.298,-0.626
5,Yes,Female,-2.148,4.285
5,Yes,Female,-2.508,3.36
5,Yes,Male,-0.588,15.164
5,Yes,Female,1.062,16.015
5,Yes,Female,-0.908,10.389
5,Yes,Female,-1.418,10.011
5,Yes,Male,-0.448,-2.832
5,Yes,Male,-1.708,2.6
5,Yes,Female,-0.618,0.819
5,Yes,Female,-0.928,5.078
5,Yes,Female,-0.828,9.268
5,Yes,Female,0.352,7.944
5,Yes,Female,0.412,15.832
5,Yes,Male,-1.708,3.357
5,Yes,Female,-0.118,7.77
5,Yes,Male,1.262,0.035
5,Yes,Female,-1.498,-1.929
5,Yes,Female,-1.228,4.293
5,Yes,Female,-0.658,1.785
5,Yes,Male,-1.048,8.875
5,Yes,Female,-0.528,0.401
5,Yes,Female,0.222,0.809
149,No,Male,0.522,9.581
149,No,Male,-0.378,7.429
149,No,Female,-0.468,14.777
149,No,Female,-0.258,8.537
149,No,Female,0.062,13.103
149,No,Male,-0.458,8.768
149,No,Female,0.422,13.102
149,No,Male,-0.408,9.919
149,No,Male,-0.138,13.842
149,No,Female,-1.278,2.799
149,No,Male,0.182,11.29
149,No,Female,1.212,17.659
149,No,Female,0.542,19.234
149,No,Male,-0.248,20.773
149,No,Male,0.612,23.558
149,No,Female,-0.258,0.165
149,No,Male,0.562,20.081
149,No,Female,1.162,16.699
149,No,Male,0.282,22.382
149,No,Female,0.072,24.993
149,No,Female,-0.628,22.402
149,No,Male,-0.158,11.839
149,No,Male,-1.008,5.501
149,No,Male,0.152,8.319
149,No,Female,-1.108,8.513
149,No,Female,-0.328,16.289
149,No,Female,-0.768,7.472
149,No,Female,0.602,17.555
149,No,Male,0.672,17.094
149,No,Male,-0.548,17.611
149,No,Female,0.852,18.305
149,No,Male,-0.098,12.744
149,No,Female,-0.408,13.513
29,No,Female,0.932,14.438
29,No,Male,0.072,21.741
29,No,Female,0.252,5.533
29,No,Male,1.112,3.597
29,No,Female,0.482,6.826
29,No,Female,-0.108,10.183
29,No,Male,0.062,15.161
29,Yes,Male,-1.698,14.256
29,Yes,Male,-0.228,7.209
29,No,Female,-0.578,12.078
29,No,Male,0.472,22.113
29,Yes,Male,-1.168,4.034
29,No,Male,0.832,17.085
29,No,Female,1.262,16.251
29,No,Female,-0.648,16.585
29,No,Female,0.422,16.188
29,No,Male,0.672,17.206
29,No,Male,-0.238,19.483
29,Yes,Male,-0.428,6.271
29,No,Male,-0.618,9.223
29,No,Male,-0.968,4.534
29,Yes,Male,-0.478,13.684
29,No,Male,-1.258,9.401
29,Yes,Female,0.892,12.063
29,No,Male,0.902,22.906
29,Yes,Male,0.502,0.803
29,No,Female,-1.158,10.145
29,No,Female,0.902,2.801
7,Yes,Female,-0.898,7.054
7,Yes,Female,-0.138,-0.602
7,Yes,Female,0.462,5.549
7,Yes,Male,0.002,14.331
7,Yes,Female,-0.778,3.452
7,No,Male,-1.358,3.828
7,Yes,Female,-1.228,3.552
7,Yes,Female,-0.198,2.342
7,Yes,Male,-0.628,9.915
7,Yes,Female,-0.348,11.563
7,Yes,Male,0.202,19.899
7,Yes,Female,-0.218,6.303
7,Yes,Male,0.202,4.518
7,Yes,Male,-0.108,10.579
7,Yes,Male,-0.428,7.189
7,Yes,Male,-1.498,0.62
7,Yes,Female,-0.098,1.43
7,Yes,Female,0.242,4.686
7,Yes,Female,-0.908,13.351
7,Yes,Male,0.512,2.003
7,No,Male,0.182,7.918
7,Yes,Male,0.592,14.899
7,Yes,Male,-0.278,2.382
7,Yes,Male,0.482,7.107
7,Yes,Male,0.562,13.85
7,Yes,Male,0.252,3.951
7,Yes,Female,-0.958,5.788
7,Yes,Female,-0.558,7.011
7,Yes,Male,-0.538,17.967
7,Yes,Female,-1.078,10.044
7,Yes,Male,-0.708,3.243
7,Yes,Male,0.262,11.458
7,Yes,Male,-1.388,1.098
7,Yes,Female,-0.908,4.416
7,Yes,Female,0.482,13.097
7,Yes,Female,1.152,13.349
7,Yes,Male,-1.028,18.938
7,Yes,Male,1.052,9.486
7,Yes,Female,-0.558,8.399
7,Yes,Female,-0.048,-2.116
7,Yes,Female,0.202,10.083
7,Yes,Female,-0.478,6.615
7,Yes,Male,-1.448,17.276
7,No,Female,-0.788,17.119
88,Yes,Male,0.502,2.633
88,No,Male,-1.068,2.934
88,No,Female,0.232,10.348
88,No,Female,0.422,14.9
88,No,Female,-0.688,14.46
88,No,Female,0.042,15.273
88,No,Female,-0.048,-0.438
88,No,Male,-0.068,4.135
88,No,Male,-0.348,17.988
88,No,Female,-0.498,10.087
88,No,Male,-1.348,2.665
88,No,Female,-0.178,14.561
88,No,Female,0.972,14.241
88,No,Female,-0.538,13.944
88,No,Female,-0.788,-0.519
88,No,Male,-0.018,-0.955
88,No,Female,-0.368,21.628
88,No,Female,-0.238,5.879
88,No,Female,0.332,17.001
88,No,Male,-0.518,12.577
88,No,Female,-0.228,2.607
88,No,Male,0.602,24.182
88,No,Male,0.182,20.206
88,No,Female,-0.718,10.588
88,No,Female,-0.998,13.584
88,No,Female,-0.718,15.887
88,No,Male,-0.428,2.008
88,No,Male,-0.648,15.343
88,Yes,Female,-0.148,15.711
88,No,Female,0.482,9.32
88,No,Female,-1.418,6.258
88,No,Female,0.652,19.301
88,No,Male,-0.028,12.215
88,No,Male,0.112,8.619
88,No,Male,0.592,18.149
88,Yes,Female,0.032,20.941
88,No,Female,-0.228,6.694
88,Yes,Male,-0.738,16.74
88,No,Male,1.292,20.275
88,No,Female,0.082,17.025
88,No,Male,0.582,18.073
88,No,Female,-0.288,10.795
88,Yes,Male,0.092,13.695
88,Yes,Female,-0.338,16.278
88,No,Male,0.362,15.821
88,No,Male,0.442,23.591
88,No,Female,0.282,11.893
88,No,Female,0.782,15.302
88,No,Male,0.082,18.663
88,No,Male,-0.648,1.81
88,No,Female,0.262,16.291
88,No,Female,0.182,21.01
150,Yes,Female,-1.188,12.745
150,No,Female,0.282,16.409
150,No,Male,-0.508,20.652
150,No,Female,0.102,11.12
150,No,Female,-0.458,2.113
150,No,Female,-0.438,4.027
150,Yes,Male,0.892,4.849
150,No,Female,0.892,7.086
150,No,Male,0.632,24.309
150,Yes,Male,1.142,14.171
150,No,Female,0.532,12.146
150,No,Female,0.572,18.71
150,No,Male,0.912,6.617
150,Yes,Female,-1.398,1.521
150,No,Female,-0.438,14.184
150,No,Female,0.372,18.357
150,No,Female,0.442,19.129
150,No,Male,-0.428,18.564
150,No,Male,-0.858,16.576
150,Yes,Female,0.032,7.996
150,No,Female,0.482,20.853
150,No,Male,0.462,11.596
150,No,Female,0.312,5.935
150,No,Male,-0.468,19.558
150,No,Female,1.122,11.676
150,No,Female,0.482,11.504
150,No,Male,0.472,14.372
150,No,Male,0.932,24.677
150,No,Male,0.862,15.412
150,No,Male,1.372,24.993
150,No,Male,1.052,17.228
150,No,Male,1.092,20.214
150,Yes,Male,-1.158,6.277
150,No,Female,-1.218,11.717
150,No,Female,0.092,4.828
150,No,Male,0.832,11.937
150,No,Female,-1.098,-1.525
150,No,Male,-0.678,15.73
150,No,Female,0.242,13.765
150,No,Male,1.132,21.532
150,Yes,Male,-1.688,3.478
150,No,Female,-0.588,10.162
150,Yes,Female,0.782,19.672
150,Yes,Female,-1.498,8.96
150,Yes,Female,0.382,0.906
150,Yes,Male,-0.568,9.484
150,Yes,Female,0.142,2.327
150,No,Female,-0.068,14.292
150,Yes,Female,-0.738,7.318
150,Yes,Male,-0.128,12.319
150,No,Male,-0.038,14.106
150,No,Female,0.762,24.479
150,No,Female,-0.018,10.945
151,No,Male,-0.128,10.738
151,No,Male,0.672,10.423
151,No,Female,0.652,18.759
151,No,Female,0.832,7.382
151,No,Male,-0.688,3.013
151,No,Female,0.722,24.993
151,No,Male,0.912,22.208
151,No,Male,-0.118,9.815
151,No,Female,0.782,19.835
151,No,Female,-1.378,22.668
151,No,Female,0.192,3.326
151,Yes,Male,-0.488,16.502
151,No,Female,-0.208,9.608
151,No,Male,0.022,18.96
151,No,Male,0.982,16.67
151,No,Female,1.062,17.28
151,No,Female,1.022,13.347
151,No,Female,-0.168,8.05
151,No,Female,0.682,23.141
151,No,Female,0.462,9.967
151,Yes,Female,0.682,18.054
151,Yes,Male,-0.118,7.082
151,No,Male,-0.458,14.873
151,No,Female,-0.918,14.466
151,No,Female,0.712,21.884
151,Yes,Female,0.972,15.332
151,No,Male,0.982,15.286
151,No,Female,0.342,9.899
151,No,Male,0.652,21.736
151,No,Female,-0.298,13.197
151,No,Female,-0.258,18.423
151,No,Female,0.652,11.627
151,No,Male,0.332,10.865
151,No,Female,0.652,13.895
151,Yes,Female,0.302,10.551
151,No,Female,0.492,12.951
151,No,Female,-0.808,13.531
151,No,Male,-0.578,22.701
151,No,Female,-0.508,16.114
151,No,Male,1.512,21.6
151,No,Male,1.342,18.804
151,No,Female,1.342,20.846
151,No,Female,0.252,21.184
151,No,Male,0.942,15.917
151,No,Female,0.032,6.398
151,Yes,Female,-0.748,4.056
151,Yes,Female,0.692,13.243
151,No,Female,0.242,11.333
9,No,Female,-0.558,4.06
9,Yes,Female,0.172,-1.232
9,Yes,Female,0.202,9.483
9,No,Female,-0.838,14.357
9,No,Female,-0.008,4.939
9,Yes,Female,-1.988,-0.05
9,No,Female,-0.328,0.047
9,No,Female,-0.428,12.076
9,No,Female,0.092,7.82
9,No,Female,-0.138,-0.706
9,No,Female,-0.458,1.295
9,No,Female,-0.948,5.705
9,No,Female,-0.308,13.469
9,No,Male,0.182,12.893
9,No,Male,-0.008,10.255
9,No,Male,-0.218,13.271
9,No,Male,-1.668,4.476
9,No,Male,-0.258,11.852
9,No,Male,0.442,10.977
9,No,Male,1.012,15.073
9,No,Male,-0.018,13.021
9,Yes,Male,-0.758,4.417
9,No,Male,-0.428,11.132
9,No,Male,0.502,4.55
9,Yes,Male,-1.648,3.711
9,No,Male,-0.518,10.54
