date,time,no,no2,pm10,co2,temp,humi
2014-07-01,19:00,NA,NA,205,697,26,38.9
2014-07-01,20:00,NA,NA,144,590,25.9,37.9
2014-07-01,21:00,NA,NA,117,512,25.6,36.5
2014-07-01,22:00,NA,NA,115,515,25.6,36
2014-07-01,23:00,NA,NA,NA,NA,NA,NA
2014-07-02,00:00,NA,NA,137,431,25.2,36.2
2014-07-02,01:00,NA,NA,491,407,24.7,36.7
2014-07-02,02:00,NA,NA,339,396,24.4,38.4
2014-07-02,03:00,NA,NA,88,401,24.3,38.9
2014-07-02,04:00,NA,NA,53,409,24.5,38.5
2014-07-02,05:00,NA,NA,115,437,24.5,38
2014-07-02,06:00,NA,NA,167,505,24.5,38.5
2014-07-02,07:00,NA,NA,249,637,24.6,39.6
2014-07-02,08:00,NA,NA,296,727,24.9,39.9
2014-07-02,09:00,NA,NA,292,616,25.1,38.7
2014-07-02,10:00,NA,NA,245,630,25.2,38.9
2014-07-02,11:00,NA,NA,227,674,25.3,38.6
2014-07-02,12:00,NA,NA,211,704,25.6,37.6
2014-07-02,13:00,NA,NA,264,738,25.7,37.3
2014-07-02,14:00,NA,NA,319,799,25.9,37.5
2014-07-02,15:00,NA,NA,278,869,26,38.2
2014-07-02,16:00,NA,NA,276,940,26.3,38.6
2014-07-02,17:00,NA,NA,252,1019,26.6,39.2
2014-07-02,18:00,NA,NA,249,906,26.6,38.2
2014-07-02,19:00,NA,NA,225,763,26.5,36.7
2014-07-02,20:00,NA,NA,147,628,26.3,36.1
2014-07-02,21:00,NA,NA,147,577,26.1,36
2014-07-02,22:00,NA,NA,132,581,26.1,36.3
2014-07-02,23:00,NA,NA,NA,NA,NA,NA
2014-07-03,00:00,NA,NA,240,456,25.8,36.4
2014-07-03,01:00,NA,NA,228,424,25.7,37.8
2014-07-03,02:00,NA,NA,138,418,25.5,39.1
2014-07-03,03:00,NA,NA,69,423,25.4,39.7
2014-07-03,04:00,NA,NA,69,437,25.2,39.1
2014-07-03,05:00,NA,NA,157,473,25.1,39
2014-07-03,06:00,NA,NA,184,544,25.1,39.8
2014-07-03,07:00,NA,NA,266,687,25.4,40.6
2014-07-03,08:00,NA,NA,324,773,25.7,40.6
2014-07-03,09:00,NA,NA,328,659,26,39.8
2014-07-03,10:00,NA,NA,279,619,26.2,38.3
2014-07-03,11:00,NA,NA,337,574,26.3,36.5
2014-07-03,12:00,NA,NA,NA,720,26.3,38.6
2014-07-03,13:00,NA,NA,395,744,26.4,38.4
2014-07-03,14:00,NA,NA,260,794,26.6,38.5
2014-07-03,15:00,NA,NA,267,881,26.9,38.9
2014-07-03,16:00,NA,NA,275,969,27.1,39.9
2014-07-03,17:00,NA,NA,265,986,27.3,39.9
2014-07-03,18:00,NA,NA,260,888,27.5,38.3
2014-07-03,19:00,NA,NA,250,747,27.3,37
2014-07-03,20:00,NA,NA,174,643,27.2,36.5
2014-07-03,21:00,NA,NA,159,592,27,36.9
2014-07-03,22:00,NA,NA,157,603,27,38.6
2014-07-03,23:00,NA,NA,204,587,26.9,39.5
2014-07-04,00:00,NA,NA,195,492,26.5,39.5
2014-07-04,01:00,NA,NA,68,NA,26.2,41.3
2014-07-04,02:00,NA,NA,NA,456,26,42.2
2014-07-04,03:00,NA,NA,65,456,26.1,41.7
2014-07-04,04:00,NA,34,65,464,26.1,41.2
2014-07-04,05:00,NA,40,173,500,26.1,40.8
2014-07-04,06:00,NA,52,213,567,26.1,40.8
2014-07-04,07:00,NA,65,284,699,26.4,41.9
2014-07-04,08:00,NA,56,378,804,26.7,44.1
2014-07-04,09:00,NA,57,349,709,26.8,44.7
2014-07-04,10:00,NA,61,289,733,26.8,47.1
2014-07-04,11:00,NA,47,257,754,26.9,49.1
2014-07-04,12:00,NA,42,227,804,26.9,51.4
2014-07-04,13:00,NA,43,221,813,26.9,52.5
2014-07-04,14:00,NA,42,228,848,27,51.6
2014-07-04,15:00,NA,36,245,914,27.2,51.6
2014-07-04,16:00,NA,29,223,1139,27.4,54.1
2014-07-04,17:00,NA,29,272,1093,27.7,53.6
2014-07-04,18:00,NA,30,246,786,27.6,51
2014-07-04,19:00,NA,30,218,853,27.6,50.5
2014-07-04,20:00,NA,35,191,666,27.4,48.6
2014-07-04,21:00,NA,34,175,580,27.2,47.9
2014-07-04,22:00,NA,31,164,599,27.2,48.9
2014-07-04,23:00,NA,26,164,585,27.1,49.4
2014-07-05,00:00,NA,23,138,507,26.9,48.1
2014-07-05,01:00,NA,18,87,437,26.6,46.3
2014-07-05,02:00,NA,14,30,416,26.3,46.6
2014-07-05,03:00,NA,12,34,415,26.1,47.4
2014-07-05,04:00,NA,17,27,431,25.9,49.3
2014-07-05,05:00,NA,17,95,465,25.9,51.3
2014-07-05,06:00,NA,19,139,480,25.9,51.8
2014-07-05,07:00,NA,17,161,510,25.9,52.9
2014-07-05,08:00,NA,14,177,566,26,53.5
2014-07-05,09:00,NA,12,185,640,26.2,53.4
2014-07-05,10:00,NA,12,180,712,26.4,53.5
2014-07-05,11:00,NA,14,176,724,26.5,52.8
2014-07-05,12:00,NA,13,189,749,26.6,52.8
2014-07-05,13:00,NA,13,188,790,26.7,53.3
2014-07-05,14:00,NA,13,208,888,26.8,54.8
2014-07-05,15:00,NA,16,212,937,26.9,54.6
2014-07-05,16:00,NA,18,212,980,27.1,54.1
2014-07-05,17:00,NA,20,198,1023,27.2,52.2
2014-07-05,18:00,NA,23,210,889,27.2,48.4
2014-07-05,19:00,NA,23,202,805,27.2,47
2014-07-05,20:00,NA,19,182,651,27.1,47.6
2014-07-05,21:00,NA,20,166,594,27.1,47.8
2014-07-05,22:00,NA,19,142,584,26.9,47
2014-07-05,23:00,NA,20,139,565,26.9,45.7
2014-07-06,00:00,NA,20,116,553,26.7,46.5
2014-07-06,01:00,NA,13,76,446,26.5,47
2014-07-06,02:00,NA,11,8,418,26.3,47.3
2014-07-06,03:00,NA,10,6,415,26.2,48.3
2014-07-06,04:00,NA,10,10,428,26,49.1
2014-07-06,05:00,NA,9,69,455,26.1,49.7
2014-07-06,06:00,NA,12,87,461,26,50
2014-07-06,07:00,NA,12,116,482,26,50.5
2014-07-06,08:00,NA,10,114,501,26.1,50.7
2014-07-06,09:00,NA,11,112,538,26.2,52.1
2014-07-06,10:00,NA,12,112,570,26.4,53
2014-07-06,11:00,NA,14,112,588,26.4,53.6
2014-07-06,12:00,NA,14,117,602,26.5,54.2
2014-07-06,13:00,NA,13,120,635,26.3,52.3
2014-07-06,14:00,NA,15,137,657,26.2,50
2014-07-06,15:00,NA,17,155,667,26.3,48.6
2014-07-06,16:00,NA,19,159,659,26.3,48.1
2014-07-06,17:00,NA,17,165,695,26.4,47.8
2014-07-06,18:00,NA,19,125,634,26.4,46.8
2014-07-06,19:00,NA,17,142,621,26.5,45.9
2014-07-06,20:00,NA,16,109,569,26.5,43.6
2014-07-06,21:00,NA,17,96,530,26.4,42.5
2014-07-06,22:00,NA,18,105,525,26.3,42.2
2014-07-06,23:00,NA,18,115,495,26.3,41.8
2014-07-07,00:00,NA,21,79,445,26.3,42.5
2014-07-07,01:00,NA,22,365,420,25.7,49.2
2014-07-07,02:00,NA,19,40,417,25.9,46.2
2014-07-07,03:00,NA,15,14,414,25.9,45.1
2014-07-07,04:00,NA,19,24,449,25.7,45.8
2014-07-07,05:00,NA,20,85,491,25.5,45.6
2014-07-07,06:00,NA,20,140,547,25.4,45.6
2014-07-07,07:00,NA,24,222,671,25.6,45.3
2014-07-07,08:00,NA,29,257,728,25.9,44.3
2014-07-07,09:00,NA,30,252,648,26,42.8
2014-07-07,10:00,NA,31,220,630,26.2,42.1
2014-07-07,11:00,NA,31,185,666,26.3,41.2
2014-07-07,12:00,NA,31,168,706,26.4,40.7
2014-07-07,13:00,NA,32,183,741,26.5,40.2
2014-07-07,14:00,NA,32,189,782,26.5,40.3
2014-07-07,15:00,NA,32,201,861,26.7,41.1
2014-07-07,16:00,NA,31,224,927,26.8,41.9
2014-07-07,17:00,NA,32,233,967,26.9,42.1
2014-07-07,18:00,NA,34,223,886,27,43
2014-07-07,19:00,NA,36,193,745,26.9,43.4
2014-07-07,20:00,NA,35,145,587,26.7,44.2
2014-07-07,21:00,NA,32,94,538,26.5,43.6
2014-07-07,22:00,NA,31,84,514,26.5,42.1
2014-07-07,23:00,NA,32,85,485,26.4,42.8
2014-07-08,00:00,NA,28,82,440,26.4,44.1
2014-07-08,01:00,NA,24,82,424,26.4,45
2014-07-08,02:00,NA,21,32,421,26.2,46.1
2014-07-08,03:00,NA,17,16,418,26.2,45.4
2014-07-08,04:00,NA,17,31,428,26,44.6
2014-07-08,05:00,NA,25,102,469,25.7,44.3
2014-07-08,06:00,NA,29,131,532,25.7,43.6
2014-07-08,07:00,NA,33,185,642,25.8,43.6
2014-07-08,08:00,NA,35,275,722,26,45.9
2014-07-08,09:00,NA,34,249,639,26.1,45.2
2014-07-08,10:00,NA,33,226,651,26.2,43.7
2014-07-08,11:00,NA,31,189,668,26.2,42.4
2014-07-08,12:00,NA,28,156,724,26.3,42.4
2014-07-08,13:00,NA,31,207,779,26.4,42.6
2014-07-08,14:00,NA,30,225,853,26.4,46.7
2014-07-08,15:00,NA,28,207,899,26.4,45.4
2014-07-08,16:00,NA,26,205,936,26.6,43.7
2014-07-08,17:00,NA,24,217,1001,26.8,43.3
2014-07-08,18:00,NA,28,204,905,26.8,43
2014-07-08,19:00,NA,26,205,777,26.7,42.5
2014-07-08,20:00,NA,32,132,621,26.6,42.6
2014-07-08,21:00,NA,34,100,557,26.4,43
2014-07-08,22:00,NA,32,84,519,26.3,43.1
2014-07-08,23:00,NA,25,84,518,26.2,43.1
2014-07-09,00:00,NA,19,72,444,26.2,43.2
2014-07-09,01:00,NA,19,51,422,26.1,43.7
2014-07-09,02:00,NA,18,35,417,26,44.3
2014-07-09,03:00,NA,15,14,416,25.9,43.4
2014-07-09,04:00,NA,13,27,428,25.7,43.2
2014-07-09,05:00,NA,16,95,473,25.4,43.4
2014-07-09,06:00,NA,22,113,527,25.4,43.9
2014-07-09,07:00,NA,25,187,640,25.5,44.8
2014-07-09,08:00,NA,26,254,703,25.7,45.1
2014-07-09,09:00,NA,26,247,648,25.9,44.7
2014-07-09,10:00,NA,28,184,637,26,44.4
2014-07-09,11:00,NA,29,181,681,26,44.5
2014-07-09,12:00,NA,28,166,723,26.1,43.7
2014-07-09,13:00,NA,28,192,775,26.1,44.5
2014-07-09,14:00,NA,27,211,848,26.2,46.9
2014-07-09,15:00,NA,26,203,957,26.2,49.3
2014-07-09,16:00,NA,26,189,997,26.3,49.4
2014-07-09,17:00,NA,25,224,1064,26.3,49.6
2014-07-09,18:00,NA,28,173,980,26.4,49.7
2014-07-09,19:00,NA,30,169,825,26.3,48.4
2014-07-09,20:00,NA,31,129,624,26.2,47.7
2014-07-09,21:00,NA,31,97,562,26.1,47.8
2014-07-09,22:00,NA,27,83,510,26,47.4
2014-07-09,23:00,NA,21,76,484,25.8,47.1
2014-07-10,00:00,NA,15,56,437,26,45.6
2014-07-10,01:00,NA,13,23,420,25.9,44.8
2014-07-10,02:00,NA,12,18,414,25.9,44.3
2014-07-10,03:00,NA,11,28,414,25.7,43.9
2014-07-10,04:00,NA,13,41,431,25.6,44
2014-07-10,05:00,NA,19,78,467,25.3,44.4
2014-07-10,06:00,NA,26,108,520,25.2,44.8
2014-07-10,07:00,NA,30,182,663,25.3,46.8
2014-07-10,08:00,NA,31,229,726,25.5,47.9
2014-07-10,09:00,NA,29,220,659,25.7,47.5
2014-07-10,10:00,NA,29,182,645,25.8,47.6
2014-07-10,11:00,NA,26,177,715,25.8,48.2
2014-07-10,12:00,NA,25,149,741,25.8,48.3
2014-07-10,13:00,NA,26,180,751,25.9,48.5
2014-07-10,14:00,NA,NA,NA,781,25.9,48.4
2014-07-10,15:00,NA,NA,125,848,25.9,49.2
2014-07-10,16:00,NA,NA,191,916,26,49.6
2014-07-10,17:00,NA,NA,197,976,26.1,49.6
2014-07-10,18:00,NA,NA,194,896,26.1,49.6
2014-07-10,19:00,NA,NA,168,732,26.1,48.8
2014-07-10,20:00,NA,NA,125,590,26.1,47.7
2014-07-10,21:00,NA,NA,96,536,25.9,47.1
2014-07-10,22:00,NA,NA,93,517,25.9,47
2014-07-10,23:00,NA,NA,111,493,25.8,47.2
2014-07-11,00:00,NA,NA,92,435,26,47.7
2014-07-11,01:00,NA,NA,75,410,26,47.4
2014-07-11,02:00,NA,NA,63,407,25.8,47.7
2014-07-11,03:00,NA,NA,73,405,25.7,48.3
2014-07-11,04:00,NA,NA,69,419,25.5,48.8
2014-07-11,05:00,NA,NA,95,462,25.1,49.6
2014-07-11,06:00,NA,NA,111,504,25.1,50
2014-07-11,07:00,NA,NA,155,613,25.2,50.5
2014-07-11,08:00,NA,NA,226,690,25.5,50.2
2014-07-11,09:00,NA,NA,201,638,25.5,49.1
2014-07-11,10:00,NA,NA,200,654,25.7,48.7
2014-07-11,11:00,NA,NA,192,679,25.7,48.5
2014-07-11,12:00,NA,NA,170,734,25.8,48.8
2014-07-11,13:00,NA,NA,195,782,26,48.6
2014-07-11,14:00,NA,NA,181,809,25.9,50.3
2014-07-11,15:00,NA,NA,196,857,26,50.9
2014-07-11,16:00,NA,NA,214,938,26.1,50.8
2014-07-11,17:00,NA,NA,207,964,26.3,49.9
2014-07-11,18:00,NA,NA,178,888,26.4,49
2014-07-11,19:00,NA,NA,169,742,26.4,47.3
2014-07-11,20:00,NA,NA,126,616,26.2,46.3
2014-07-11,21:00,NA,NA,94,551,26,46
2014-07-11,22:00,NA,NA,87,530,26,46
2014-07-11,23:00,NA,NA,88,501,25.9,45.7
2014-07-12,00:00,NA,NA,60,465,25.9,45.5
2014-07-12,01:00,NA,NA,41,429,26,45.8
2014-07-12,02:00,NA,NA,26,417,26,46.3
2014-07-12,03:00,NA,NA,14,413,25.9,46.7
2014-07-12,04:00,NA,NA,28,416,25.7,47.5
2014-07-12,05:00,NA,NA,62,447,25.3,48.4
2014-07-12,06:00,NA,NA,77,459,25.3,48.5
2014-07-12,07:00,NA,NA,97,479,25.3,47.8
2014-07-12,08:00,NA,NA,113,509,25.4,47.1
2014-07-12,09:00,NA,NA,116,565,25.5,46.9
2014-07-12,10:00,NA,NA,119,625,25.7,46.9
2014-07-12,11:00,NA,NA,136,691,25.8,46.6
2014-07-12,12:00,NA,NA,137,707,25.8,46.6
2014-07-12,13:00,NA,NA,144,724,25.9,46.6
2014-07-12,14:00,NA,NA,159,826,26.1,47.2
2014-07-12,15:00,NA,NA,155,888,26.3,47.7
2014-07-12,16:00,NA,NA,167,928,26.4,48.3
2014-07-12,17:00,NA,NA,177,942,26.6,48.8
2014-07-12,18:00,NA,NA,159,882,26.5,49
2014-07-12,19:00,NA,NA,147,752,26.5,49.2
2014-07-12,20:00,NA,NA,135,603,26.5,49.2
2014-07-12,21:00,NA,NA,109,537,26.4,49.6
2014-07-12,22:00,NA,NA,94,521,26.3,50.3
2014-07-12,23:00,NA,NA,123,529,26.3,50.5
2014-07-13,00:00,NA,NA,151,486,26.3,49.3
2014-07-13,01:00,NA,NA,98,434,26.4,49.4
2014-07-13,02:00,NA,NA,62,416,26,49.4
2014-07-13,03:00,NA,NA,14,409,25.6,49.9
2014-07-13,04:00,NA,NA,28,421,25.7,50.1
2014-07-13,05:00,NA,NA,56,441,25.8,49.8
2014-07-13,06:00,NA,NA,75,444,25.8,50.7
2014-07-13,07:00,NA,NA,85,457,25.7,51.9
2014-07-13,08:00,NA,NA,100,475,25.8,52.5
2014-07-13,09:00,NA,NA,109,505,25.8,53.5
2014-07-13,10:00,NA,NA,116,527,25.9,53.7
2014-07-13,11:00,NA,NA,103,541,25.9,53.8
2014-07-13,12:00,NA,NA,109,553,26,54.6
2014-07-13,13:00,NA,NA,132,554,26,55
2014-07-13,14:00,NA,NA,137,593,26.1,54.5
2014-07-13,15:00,NA,NA,142,608,26.2,55
2014-07-13,16:00,NA,NA,155,625,26.3,55.6
2014-07-13,17:00,NA,NA,127,605,26.3,54.6
2014-07-13,18:00,NA,NA,131,594,26.3,55.4
2014-07-13,19:00,NA,NA,121,585,26.4,54.9
2014-07-13,20:00,NA,NA,102,502,26.2,53.8
2014-07-13,21:00,NA,NA,89,465,26.1,52.1
2014-07-13,22:00,NA,NA,69,460,26.1,48.1
2014-07-13,23:00,NA,NA,73,494,26.1,45.9
2014-07-14,00:00,NA,NA,64,450,26.1,45.6
2014-07-14,01:00,NA,NA,32,410,26.1,45.3
2014-07-14,02:00,NA,NA,6,399,26.1,44.5
2014-07-14,03:00,NA,NA,6,400,26,44.3
2014-07-14,04:00,NA,NA,11,412,25.8,43.9
2014-07-14,05:00,NA,NA,61,427,25.4,44.4
2014-07-14,06:00,NA,NA,79,441,25.4,44.4
2014-07-14,07:00,NA,NA,94,452,25.3,44.8
2014-07-14,08:00,NA,NA,115,478,25.4,45.1
2014-07-14,09:00,NA,NA,117,498,25.4,45.8
2014-07-14,10:00,NA,NA,131,513,25.6,46.8
2014-07-14,11:00,NA,NA,116,516,25.7,47.5
2014-07-14,12:00,NA,NA,119,547,25.7,48
2014-07-14,13:00,NA,NA,122,553,25.8,47.6
2014-07-14,14:00,NA,NA,132,583,25.9,47.6
2014-07-14,15:00,NA,NA,128,609,26.1,47
2014-07-14,16:00,NA,NA,131,631,26.2,46.5
2014-07-14,17:00,NA,NA,128,619,26.2,44.7
2014-07-14,18:00,NA,NA,132,593,26.4,43.2
2014-07-14,19:00,NA,NA,123,571,26.4,42.4
2014-07-14,20:00,NA,NA,108,548,26.5,41.7
2014-07-14,21:00,NA,NA,99,524,26.4,41.7
2014-07-14,22:00,NA,NA,79,496,26.2,41.3
2014-07-14,23:00,NA,NA,79,542,26.3,41.1
2014-07-15,00:00,NA,NA,78,512,26.3,41
2014-07-15,01:00,NA,NA,56,418,26.1,41.6
2014-07-15,02:00,NA,NA,18,409,26.3,41.9
2014-07-15,03:00,NA,NA,19,424,26,42.8
2014-07-15,04:00,NA,NA,35,467,25.5,44.1
2014-07-15,05:00,NA,NA,107,514,25.7,44.3
2014-07-15,06:00,NA,NA,139,585,25.6,45.2
2014-07-15,07:00,NA,NA,206,673,25.8,44.4
2014-07-15,08:00,NA,NA,272,747,26,44.1
2014-07-15,09:00,NA,NA,273,652,26.2,43.9
2014-07-15,10:00,NA,NA,218,649,26.3,44.1
2014-07-15,11:00,NA,NA,197,669,26.4,43.8
2014-07-15,12:00,NA,NA,174,709,26.5,44.5
2014-07-15,13:00,NA,NA,200,739,26.6,45.3
2014-07-15,14:00,NA,NA,231,796,26.7,46.2
2014-07-15,15:00,NA,NA,223,832,26.8,46.6
2014-07-15,16:00,NA,NA,235,915,27,47.4
2014-07-15,17:00,NA,NA,218,930,27.1,47.6
2014-07-15,18:00,NA,NA,209,840,27.2,47.1
2014-07-15,19:00,NA,NA,179,761,27.1,46.5
2014-07-15,20:00,NA,NA,142,623,27,46.1
2014-07-15,21:00,NA,NA,114,568,26.9,46.7
2014-07-15,22:00,NA,NA,105,553,26.9,47.7
2014-07-15,23:00,NA,NA,110,515,26.8,48.2
2014-07-16,00:00,NA,NA,87,454,26.7,48.5
2014-07-16,01:00,NA,NA,45,434,26.7,48.4
2014-07-16,02:00,NA,NA,33,425,26.6,48.4
2014-07-16,03:00,NA,NA,16,416,26.4,48.6
2014-07-16,04:00,NA,NA,26,430,26.2,49.4
2014-07-16,05:00,NA,NA,104,478,26,50.5
2014-07-16,06:00,NA,NA,131,535,26,50.5
2014-07-16,07:00,NA,NA,195,648,26.2,50.8
2014-07-16,08:00,NA,NA,244,705,26.5,50.4
2014-07-16,09:00,NA,NA,234,650,26.6,48.9
2014-07-16,10:00,NA,NA,207,672,26.8,48.4
2014-07-16,11:00,NA,NA,207,693,26.9,48.1
2014-07-16,12:00,NA,NA,184,701,27,47.8
2014-07-16,13:00,NA,NA,201,756,27.2,48
2014-07-16,14:00,NA,NA,229,808,27.3,48.4
2014-07-16,15:00,NA,NA,248,891,27.4,49
2014-07-16,16:00,NA,NA,216,972,27.5,49.6
2014-07-16,17:00,NA,NA,223,991,27.8,49.3
2014-07-16,18:00,NA,NA,233,886,27.9,48.7
2014-07-16,19:00,NA,NA,157,797,27.8,48
2014-07-16,20:00,NA,NA,146,676,27.7,47.7
2014-07-16,21:00,NA,NA,134,626,27.6,48.1
2014-07-16,22:00,NA,NA,139,652,27.6,48.9
2014-07-16,23:00,NA,NA,165,594,27.3,49.3
2014-07-17,00:00,NA,NA,221,501,27.3,50.5
2014-07-17,01:00,NA,NA,82,461,27.2,51
2014-07-17,02:00,NA,NA,36,439,27,50
2014-07-17,03:00,NA,NA,13,433,26.4,49.8
2014-07-17,04:00,NA,NA,22,439,26,50.4
2014-07-17,05:00,NA,NA,87,470,26.1,50.3
2014-07-17,06:00,NA,NA,110,515,26.1,50.6
2014-07-17,07:00,NA,NA,184,617,26.3,51
2014-07-17,08:00,NA,NA,226,699,26.7,51.3
2014-07-17,09:00,NA,NA,227,667,26.9,50.9
2014-07-17,10:00,NA,NA,196,790,27.2,51.8
2014-07-17,11:00,NA,NA,188,697,27.2,50.5
2014-07-17,12:00,NA,NA,190,701,27.2,49.8
2014-07-17,13:00,NA,NA,183,737,27.3,50.7
2014-07-17,14:00,NA,NA,227,752,27.4,50.6
2014-07-17,15:00,NA,NA,234,791,27.6,50.2
2014-07-17,16:00,NA,NA,257,867,27.8,49.9
2014-07-17,17:00,NA,NA,248,1003,28,50.5
2014-07-17,18:00,NA,NA,232,936,28.2,49.5
2014-07-17,19:00,NA,NA,204,753,28,47.6
2014-07-17,20:00,NA,NA,151,617,27.8,46.7
2014-07-17,21:00,NA,NA,144,581,27.7,47.2
2014-07-17,22:00,NA,NA,143,612,27.7,48.3
2014-07-17,23:00,NA,NA,127,519,27.5,48
2014-07-18,00:00,NA,NA,92,439,27.3,48.5
2014-07-18,01:00,NA,NA,53,419,27.2,48.6
2014-07-18,02:00,NA,NA,31,408,27.1,48.8
2014-07-18,03:00,NA,NA,19,406,26.9,48.6
2014-07-18,04:00,NA,NA,28,414,26.5,48.9
2014-07-18,05:00,NA,NA,103,447,26.5,49.2
2014-07-18,06:00,NA,NA,128,502,26.5,49.7
2014-07-18,07:00,NA,NA,184,586,26.7,50.4
2014-07-18,08:00,NA,NA,241,645,27,50.9
2014-07-18,09:00,NA,NA,253,635,27.3,51.6
2014-07-18,10:00,NA,NA,215,638,27.5,52.4
2014-07-18,11:00,NA,NA,232,741,27.9,53.5
2014-07-18,12:00,NA,NA,210,764,28.2,53.8
2014-07-18,13:00,NA,NA,226,816,28.3,54.3
2014-07-18,14:00,NA,NA,247,870,28.5,54.8
2014-07-18,15:00,NA,NA,249,921,28.7,53.3
2014-07-18,16:00,NA,NA,247,995,29,52.1
2014-07-18,17:00,NA,NA,260,1036,29.2,52.9
2014-07-18,18:00,NA,NA,241,955,29.3,50.6
2014-07-18,19:00,NA,NA,214,846,29.3,49.2
2014-07-18,20:00,NA,NA,172,762,29.2,48.9
2014-07-18,21:00,NA,NA,146,694,29,49.6
2014-07-18,22:00,NA,NA,150,661,28.9,50
2014-07-18,23:00,NA,NA,146,640,28.8,49.9
2014-07-19,00:00,NA,NA,118,589,28.7,50.1
2014-07-19,01:00,NA,NA,55,532,28.5,49.3
2014-07-19,02:00,NA,NA,24,500,28.1,48.9
2014-07-19,03:00,NA,NA,16,494,28.1,49.7
2014-07-19,04:00,NA,NA,20,504,27.9,50.3
2014-07-19,05:00,NA,NA,94,520,28,50.7
2014-07-19,06:00,NA,NA,104,534,27.9,51
2014-07-19,07:00,NA,NA,121,546,28,51.4
2014-07-19,08:00,NA,NA,148,595,28,52.9
2014-07-19,09:00,NA,NA,166,655,28.2,52.8
2014-07-19,10:00,NA,NA,190,723,28.4,52.3
2014-07-19,11:00,NA,NA,167,739,28.4,51
2014-07-19,12:00,NA,NA,174,765,28.5,51
2014-07-19,13:00,NA,NA,210,808,28.6,51.4
2014-07-19,14:00,NA,NA,222,920,28.8,52.9
2014-07-19,15:00,NA,NA,186,1067,29.1,54.7
2014-07-19,16:00,NA,NA,163,1055,29.1,54.4
2014-07-19,17:00,NA,NA,172,1102,29.3,55.4
2014-07-19,18:00,NA,NA,215,1062,29.3,57.4
2014-07-19,19:00,NA,NA,171,831,29.1,56.2
2014-07-19,20:00,NA,NA,174,712,29.1,55.5
2014-07-19,21:00,NA,NA,142,665,28.9,53.3
2014-07-19,22:00,NA,NA,140,656,28.9,50.9
2014-07-19,23:00,NA,NA,133,613,28.8,50
2014-07-20,00:00,NA,NA,106,597,28.8,50.4
2014-07-20,01:00,NA,NA,45,512,28.6,50.6
2014-07-20,02:00,NA,NA,16,491,28.1,51.6
2014-07-20,03:00,NA,NA,20,498,27.8,53.6
2014-07-20,04:00,NA,NA,33,503,27.8,55.7
2014-07-20,05:00,NA,NA,72,505,28,54.1
2014-07-20,06:00,NA,NA,63,492,27.8,50.9
2014-07-20,07:00,NA,NA,93,499,27.7,50.3
2014-07-20,08:00,NA,NA,105,520,27.7,49.7
2014-07-20,09:00,NA,NA,112,561,27.9,50.2
2014-07-20,10:00,NA,NA,124,586,28,50.5
2014-07-20,11:00,NA,NA,128,615,28.1,50.5
2014-07-20,12:00,NA,NA,125,612,28.1,50.2
2014-07-20,13:00,NA,NA,139,633,28.2,51.5
2014-07-20,14:00,NA,NA,146,657,28.2,52.7
2014-07-20,15:00,NA,NA,168,699,28.2,52.1
2014-07-20,16:00,NA,NA,160,684,28.3,51.1
2014-07-20,17:00,NA,NA,182,745,28.4,52.5
2014-07-20,18:00,NA,NA,158,709,28.5,52.3
2014-07-20,19:00,NA,NA,142,679,28.4,50.9
2014-07-20,20:00,NA,NA,137,631,28.4,49.7
2014-07-20,21:00,NA,NA,113,580,28.3,48
2014-07-20,22:00,NA,NA,122,584,28.2,48.2
2014-07-20,23:00,NA,NA,134,539,28.1,47.3
2014-07-21,00:00,NA,NA,71,467,27.1,47.2
2014-07-21,01:00,NA,NA,16,447,26.5,47.8
2014-07-21,02:00,NA,NA,15,436,26.6,47.6
2014-07-21,03:00,NA,NA,9,433,26.6,47.5
2014-07-21,04:00,NA,NA,30,442,26.4,48.7
2014-07-21,05:00,NA,NA,118,486,27.1,48.3
2014-07-21,06:00,NA,NA,134,534,27.2,48.7
2014-07-21,07:00,NA,NA,251,631,27.2,49.6
2014-07-21,08:00,NA,NA,544,745,27.5,50.4
2014-07-21,09:00,NA,NA,235,650,27.7,49.5
2014-07-21,10:00,NA,NA,172,665,27.8,49.9
2014-07-21,11:00,NA,NA,192,689,27.9,50.6
2014-07-21,12:00,NA,NA,178,715,27.9,51.1
2014-07-21,13:00,NA,NA,196,736,28,51.5
2014-07-21,14:00,NA,NA,204,780,28.1,51.5
2014-07-21,15:00,NA,NA,221,782,28.2,50.9
2014-07-21,16:00,NA,NA,226,861,28.3,50.3
2014-07-21,17:00,NA,NA,208,888,28.5,49.4
2014-07-21,18:00,NA,NA,214,812,28.6,48.2
2014-07-21,19:00,NA,NA,184,736,28.6,47.8
2014-07-21,20:00,NA,NA,143,626,28.5,47.5
2014-07-21,21:00,NA,NA,133,598,28.4,47.9
2014-07-21,22:00,NA,NA,120,578,28.3,48.2
2014-07-21,23:00,NA,NA,222,554,28.2,48.2
2014-07-22,00:00,NA,NA,98,486,27.6,47.9
2014-07-22,01:00,NA,NA,67,466,26.7,50.9
2014-07-22,02:00,NA,NA,58,456,26.8,50
2014-07-22,03:00,NA,NA,73,455,27.1,48.2
2014-07-22,04:00,NA,NA,32,462,27.2,47.4
2014-07-22,05:00,NA,NA,104,497,27.4,47.3
2014-07-22,06:00,NA,NA,159,548,27.3,47
2014-07-22,07:00,NA,NA,220,656,27.4,47.6
