iid,gender,department,level,sentiment,intention,departure_date,how_long
af7c2d4c07e2b160f5d8c2604c0f4fe4,M,Finance,Low,10,2,2020-01-31,396
2bd6a3dd3afe5da93afbc3aa9b2acec3,M,HR,Low,10,5,2020-11-30,700
b3b6b7276ac8abdaba1c5ab4b20eb6cc,F,Sales/Marketing,Low,9,4,NA,731
c9deb0d4697f7e65e11792d50f1459a2,F,IT,Low,7,6,2020-11-30,700
9d1e52db411028ff748e6a45666ca27d,M,HR,High,7,4,NA,731
35ca2b56ddb57584b2a1c47b310ca0db,M,HR,Low,8,2,NA,731
2ef501269bdee9c96a13ad6b28d205cc,M,HR,Low,10,3,NA,731
472a1de7ed6143724aa8eb288aace8a0,M,Finance,Low,7,5,2020-07-31,578
ce12a0fa975b83cfda637d7bd253ddc2,M,HR,Low,8,2,2020-10-31,670
c8d892084e1ade80cfdc7be78768c046,M,IT,Medium,10,4,NA,731
c9a85c33be688e90fa2ad791249e4e2d,M,HR,Medium,10,4,NA,731
e9751e325a49f682e8a55e4f2e5939b0,M,IT,Low,6,7,2020-06-30,547
95a0cc89d48ef4e8d6d78ae989f7578d,M,Sales/Marketing,High,6,1,NA,731
e763a9e3f82cee1629c43b1e02c7844c,F,HR,Low,7,6,2020-07-31,578
8ff5eca13950341e70115630634f8220,M,Finance,Low,8,2,NA,731
1495601dbb457b4229a1637fbe39491a,M,Finance,Low,10,2,2019-09-30,273
e5e64c728fb858d6840f4f0914687253,M,Sales/Marketing,Low,7,3,2019-11-30,334
f827381fb34dcb2e52419d7f38160404,F,Finance,Low,7,4,NA,731
59481c2aacff2f38bb1d900b39c98486,F,HR,Low,10,3,2020-07-31,578
1c473a7b341a768d2acfa7bb20ec76ac,F,Finance,Medium,10,3,2019-01-31,31
4a3966b302a0a0b93e4e4e8663463663,F,HR,Low,7,7,2019-06-30,181
e222fc4b06f9eb231d3c9690ea41a014,M,IT,Low,6,8,NA,731
321a83a5d423c6217040197f70652c0e,F,HR,Medium,9,3,NA,731
f0dd9bfed20f57e4be2b4032c9382e85,F,HR,Low,8,7,2020-10-31,670
f3a16c806842533917546570a627031a,M,HR,Low,9,3,NA,731
3c88b12d1571437a3df7d1014e1f5145,F,Finance,Low,8,6,2019-07-31,212
76c1bbcd88c5a0b99fb071c7a477f9db,M,IT,Low,8,5,NA,731
94c611240cd74cbb479a293466fcac5b,F,Finance,Low,9,3,NA,731
e9cc7339e7a20f4b204a411ed7266f68,F,Finance,Low,8,3,2019-11-30,334
adbde5fa39656505084fc4925fa6e6fd,F,HR,Low,8,4,NA,731
838c04ff76643949f7f3b8a8dc1fad1e,M,Finance,Low,7,5,2020-01-31,396
1334cf9d679c04643d8c040d544cf96c,M,Finance,High,7,5,NA,731
c101dfd1bf84c4f0ddfc970af4b69a56,M,Finance,Low,7,2,NA,731
be07cd41fef8f0dd1daa173a04d9493e,M,Finance,Medium,8,4,NA,731
100221f8d3141dea25f7fb0478367753,M,Finance,Low,8,8,2020-09-30,639
9743c6688fcdaaf94d815b4f7c8f5167,F,Strategy & Operations,Low,7,5,NA,731
2af23dcc99f2430ba2f938d836996e59,M,IT,Low,6,7,NA,731
1885ef57af062978836eeda6910b7323,F,Sales/Marketing,Low,9,3,NA,731
2bd30e92b5c0cf69adcacca1cd927782,F,HR,Low,6,7,2020-10-31,670
25cea3f492e7b590a814826932069b15,M,HR,Low,8,5,2020-07-31,578
afe39302a5ac2c5e735d6e03f1dbf931,F,IT,Medium,8,7,NA,731
08ee862ddf47f6b31ec4b3ded8fa93a5,M,Finance,Medium,4,8,2019-04-30,120
bf65e9a745f167b8e7cca664317488dc,F,Finance,Medium,8,5,2020-01-31,396
e9a1a74f6ef9d617a9bae4647f62fe40,F,Finance,Low,4,6,2019-07-31,212
8e26a35f64370db9cc8d0da474653c39,M,Finance,Low,6,2,NA,731
205f862c3ad07e47e75de11cd3e00fe5,F,HR,Low,8,2,NA,731
b46f9e7f23caad89dd359cab8555a35e,M,IT,Low,8,3,NA,731
01f1a1ae55d1a6d2b7c4f4c4fc4f7d47,M,HR,Low,10,3,NA,731
11ddfcd37c84b85b51e46ccfc3907dc5,M,IT,Low,10,3,2020-05-31,517
651b87a7fedae3ad9db4e552f785e14a,M,HR,Medium,7,7,NA,731
467d85ed95403795917940a0437e8984,M,IT,Low,8,7,2019-06-30,181
e05c6da7400c47ca3c25d46f39988c57,F,HR,Low,10,3,NA,731
32c6c163d90390a9adcb970f4d472e8e,M,Finance,Medium,10,1,NA,731
c5ece2cbac39f00a199b2d779b4fe4cd,F,HR,Low,7,4,2020-10-31,670
f242390ed335b8d7d9cf62de561713bf,M,HR,Low,5,3,NA,731
6c31a76f56d3d6dbde4d935f8fa262da,M,HR,Low,8,2,NA,731
678b9c0a61d0fe2867b2f8156c7e8122,M,HR,Low,7,6,NA,731
3534851c30ffe6cb921007c8fbe603a8,M,HR,Low,7,4,NA,731
a03fe95fb2ed85f1491457b28177615c,F,HR,Low,7,5,NA,731
30b4b194e3c4250ac4bc05adf6e9ea6c,M,IT,Low,7,5,2019-12-31,365
8655db3ee4c077e1face611d7c2a2f90,M,Finance,Low,7,2,2020-01-31,396
1cff10964055c67ab31597fff5491b1f,M,HR,Low,4,7,NA,731
5eba1309cd7f1a67e1c62575da97ad27,M,Strategy & Operations,Low,10,1,NA,731
6754c825b18347da8c03e3c0fd8f57d7,M,IT,Low,7,7,2020-05-31,517
eb211830ff59e047f830ebaa16366edd,M,HR,Low,5,7,NA,731
b8b328d395a7489c665864a4eba4840d,F,Sales/Marketing,Low,9,3,2020-10-31,670
4ed95f8a2f28d55f29109215dc82d371,M,IT,Low,6,2,2019-11-30,334
135ce6c268b38620737729628150bbba,F,Finance,Low,8,6,NA,731
19b13a03153ca72e495f8f73cba3d471,M,Finance,Low,10,5,NA,731
28716e7a4906e3f1663eec9c0ddd13ed,M,R&D,Low,10,1,NA,731
30aa5612008f4648ceb767492d063544,M,IT,Medium,8,3,NA,731
de1d2640ee4d58bf5198b08ad992d059,F,Finance,Medium,5,6,NA,731
68552dbf42ae5bfdae63d916795da280,F,Finance,Medium,7,7,2019-07-31,212
b9d724612338d7caa4e7b45a3902a2b6,M,Finance,High,4,7,NA,731
1d3fbaa401413fdc61bff3a3c946844d,M,Finance,Low,9,5,NA,731
ecf435bb19463c620004c3eed41f4ab8,M,Finance,Low,10,3,NA,731
5fe93847df558febb781722c2273d090,M,Finance,Low,8,6,2020-07-31,578
0045fbbb21ce5d39c418b2b005f4ba00,M,Finance,Low,8,1,NA,731
62aa3de0db67dd97b6d2d89a4be90a48,F,Finance,Low,10,3,NA,731
60b7bbf4f96eb5a884098686f5706def,M,HR,Low,7,2,NA,731
4471609f00a89826b7bafff1f2292f59,M,HR,Low,8,4,NA,731
ab208efadf514b9bedcadb0450b2f6d4,F,Finance,Low,7,10,2020-11-30,700
1b8fa637dd2b91f7ca912999f8de8a26,M,HR,Low,10,2,NA,731
444c05cd2a369038dad5335e5c9c7c2f,M,R&D,Low,9,2,NA,731
ebf912f9e5aac764f3cb44c5b09982bd,M,HR,Medium,8,4,NA,731
2cd24a3dfe94c04417057b6ff62c12b6,M,Sales/Marketing,Low,6,2,NA,731
f9927992669524354018416bca764700,F,Finance,Low,8,3,NA,731
3c5beefffd5c2f6ba48e8bc2eb720568,M,IT,High,9,1,2019-09-30,273
1771ad62e79a4483275da711fb03c3e9,M,IT,Low,8,8,NA,731
a07f1000426dd0d8268a63b87e129681,M,R&D,Low,8,5,NA,731
f0eba0834746e326751c766f952e488c,M,Strategy & Operations,Low,7,5,NA,731
6f1dfeea6c7e3d768a7b32e327654d8f,F,Sales/Marketing,Low,6,4,NA,731
35ddf9fbc0db034b8877238c8d082d51,M,Finance,High,5,6,2019-06-30,181
4ac97dcf7c704efd0b25d693e8454b1c,M,HR,Low,10,3,NA,731
e4c2b62e6c10079ad268e0bfc03bf7f9,F,Finance,Low,7,4,NA,731
78bd0a3fd44a08ab262bfb8ae25466d4,M,HR,Low,8,2,2020-04-30,486
b43a87ce9e769c2edb10f440e39dc5ff,M,Strategy & Operations,Low,9,3,2019-09-30,273
9caa3230e763062bd57a396348681b01,M,HR,Low,8,2,NA,731
1b9750e12acc68143b837fabbf0a2811,M,IT,Medium,10,1,NA,731
7e7ffffe8d0fc8b51b85fa6bb15aceb5,M,HR,Low,7,4,NA,731
45dc827f7ca7049150ccbb65618531e3,F,Finance,Low,10,3,NA,731
8904e088cbe7382510f992a5e19bbaa4,M,Finance,Low,8,8,NA,731
f1f6e55d63fa93bae9bd813d94e5cb23,F,Finance,Low,7,5,NA,731
84358c771f0899a6a8591105d1b3005a,M,Strategy & Operations,High,1,10,2019-03-31,90
1f3c09bbd90d7c486e0d24f4d634546a,M,R&D,Low,8,3,2020-04-30,486
6479bfcd0c45c9ae2d20a1e4ba32c16d,F,IT,Low,10,4,2020-11-30,700
1826643cf5a558c8b49d5e5546af4b73,M,IT,Low,9,3,2019-07-31,212
f80987e74d00983a32e7d62bd4dfd775,F,R&D,Medium,7,4,2019-08-31,243
3c1fff25f98228dfc7a83cada45caa40,M,Strategy & Operations,Low,8,3,NA,731
771d919b2b299f65b7de88fc7d7a7e8b,M,IT,Medium,5,3,NA,731
83e86a2599c67095f420107979bcba14,F,Strategy & Operations,Low,7,4,2019-12-31,365
e4d22ecb5be708498ca3919feb071588,M,HR,Low,8,3,NA,731
1ede4012cf98250b6b20f07f68321d75,M,HR,Low,9,3,NA,731
e3c1af54b62205412154acf6c46ccc9d,M,Finance,Low,10,3,2020-02-29,425
2300b04cfe6fb9ceeaaca0ba7d89f73c,M,Finance,Low,7,3,2020-07-31,578
518e802cfef09b3d6ae5086521162572,M,HR,Low,8,5,NA,731
fd3ccc76a60f881bb9e64334c68f4b76,M,IT,Low,4,5,NA,731
da73ee9cada692f475425d0bcef6afc6,M,HR,Medium,8,5,2019-07-31,212
a2729be44deb242a70476a754f58a416,M,HR,Medium,8,7,NA,731
6828325db1f4b9be56d61516f72007f2,M,Finance,Medium,7,3,NA,731
bd33ea4364077cef6645d510d406e069,M,Finance,Low,7,5,2020-05-31,517
f86eab5ea4571d28948e501948480874,M,IT,Low,8,3,NA,731
84ba3d87bc1d9c68d9b172acfa3da363,F,R&D,Medium,4,7,2019-06-30,181
d3088d58874061e0c6fa8ad86d1c1077,M,HR,Low,10,3,2020-01-31,396
bd109c9171caf185ea442e668428ef25,F,Finance,Low,8,8,NA,731
77f3e1b6e348d7db548a4f080bf1787a,F,Finance,Medium,10,3,NA,731
e87173eae0d1a9be3d9be4c13c513095,F,Finance,Medium,7,5,NA,731
3c4e8dda051a05a83ebbb2d368869ae7,F,HR,Medium,8,1,NA,731
5752f082cbf7c18920e8f3b3d81a71a5,F,Finance,High,4,6,2020-10-31,670
b17af4f4e1a651fce62416e8297e1822,F,IT,Low,5,6,NA,731
0a6712303388367d80ece3c2134ae521,M,Strategy & Operations,Low,7,3,2020-11-30,700
5082666de2f5d2123f443fed77c0c301,M,Strategy & Operations,Medium,8,6,NA,731
e963715afde0e47449c5023ad7dba59b,M,HR,Low,10,4,NA,731
845e9c56302d78b85ac7afe4b1265a01,M,Strategy & Operations,Low,7,4,2019-07-31,212
2bcd1e92b06205ad533583fe4828dc5e,M,Finance,Low,8,5,NA,731
c124186e7ef8993aff6c1f9b4175457b,M,Sales/Marketing,High,9,2,NA,731
da85f8f9ea1712286fa1bdb7df466b52,M,Strategy & Operations,Low,7,6,NA,731
e06a03aeb1188f12c6ece5a51e2cb4ed,M,IT,Medium,7,4,NA,731
cc6ecf26e0c45101d67db4a4bca568f0,M,HR,Medium,9,3,NA,731
71e799fe029192247fbe51363773ec7d,M,IT,Low,8,8,2019-11-30,334
e4e5e27876347d502765f3e28bd0d49c,M,Finance,Medium,7,3,NA,731
44eeed788f79f6284c7cfbcd3a7536cd,M,R&D,Low,7,3,NA,731
ce135ebb1b49832aab3b5af268930a78,M,Finance,High,8,3,2020-07-31,578
b803160e82d5fe3986694f231e89de80,F,Finance,Low,10,1,NA,731
76f21b888588d1608430d7c9a5a60c94,M,HR,Medium,9,2,NA,731
bb61deecfc622346e7eb24eb7e0fc1a0,F,Finance,Low,9,2,NA,731
db120be61d3b38bd6b1376890074047a,M,R&D,Low,10,5,NA,731
2b5e2a269a9ae2a66c149cc7b64bda20,M,Finance,Low,7,2,2020-01-31,396
760db703768beb09d912f6da1209b21d,M,Sales/Marketing,Low,8,4,NA,731
419e4ab828eef8bc657649cf25ff4ca4,F,Strategy & Operations,Low,7,6,NA,731
e9a4a5f7242a6d4746c2955182123993,M,Finance,Medium,3,7,NA,731
aa52949ff0e99c84d3a040e6d55155b8,M,HR,Medium,8,3,NA,731
52c0f49e5874487ab6a4c562dba70127,M,R&D,High,7,2,NA,731
a26b6008cd01e56002e11b3f8baaa253,F,HR,Low,7,7,2020-12-31,731
ffd2da19c470c695c9046763b4fe04e8,F,Finance,Low,10,4,NA,731
a6bf664092a82ae94a862f942c218d04,M,Sales/Marketing,Low,1,9,NA,731
7f2f7c1a5289fc63dc31b56ca87401f6,M,IT,Low,5,5,2019-11-30,334
4362c6e5671f2fa61f269bfeed9b772b,F,IT,Low,7,2,NA,731
23e87a68ae334ee88f50916cfb3442a5,M,Finance,Low,9,3,NA,731
cc7583f94e0622f776d18b2666c779bd,F,Finance,Low,8,4,2020-01-31,396
cfccaa57fbd53c5c096f36032a7bb782,M,HR,Low,7,7,2020-03-31,456
ef5d290fc3a95e7c277e8f547e660711,F,HR,Low,8,6,NA,731
6173765024b32a2d4cce773c3f752e50,M,Finance,Low,7,4,NA,731
db7bdf4426bff68dec8964bf40f29860,M,Sales/Marketing,High,10,4,2019-05-31,151
ab9f47f07c4f9c3369f2adeb829f4ed4,M,Finance,High,8,2,2020-10-31,670
9017a74325fe23928d49f07e07c5902e,M,HR,Low,7,3,2020-09-30,639
95eaf8d6b38073a5b40dd8d903e20693,F,Sales/Marketing,Low,1,8,2019-05-31,151
a5e8fc7468cb2328ed4751fe2f5118ea,M,Finance,Medium,8,2,NA,731
f6cb5742a31fd26c48baf15ab03e7d49,M,HR,High,10,6,NA,731
d40bea2fde509a565ba2fe883e2034cf,F,HR,Low,6,6,NA,731
5ec7bfc363d21367c51f7acdfb631037,M,Finance,High,8,5,NA,731
d33783c4f07de9c8a80ae82b524ea8d6,F,HR,Low,8,7,NA,731
7245ff148ae22b8ac0fc0092008c4ba2,M,HR,Medium,7,6,2020-09-30,639
31d2495eeebf0b6112b23ea23d5210a1,M,HR,Low,8,4,NA,731
1f155f1fad26b318d2b7653952d67f70,F,Strategy & Operations,Low,9,4,NA,731
052731cdb2894a40b90aeefbc918b5a1,M,IT,Low,8,3,NA,731
1c26372ffa2d5900fc973ce1a4ba4867,F,Finance,Medium,7,4,NA,731
b903c9dabcfe027a6539a9840c78f4b3,M,IT,Medium,6,8,NA,731
fb8d61f54877e6d797312fd6c45362a9,M,HR,Low,8,7,NA,731
dfd966033f278188612a6112fe160619,M,Finance,Low,8,3,NA,731
d565944f8ec123597728f82b145c1d04,M,IT,Medium,8,2,2020-03-31,456
b258ebd3868d755260f6d834de968c4f,M,Finance,High,10,1,NA,731
407a4d6b057f39d3cda912cf84b0c88c,F,Finance,Low,8,2,NA,731
6ff7d30a9a17d1209af936df5322755a,M,Finance,Low,10,9,2019-07-31,212
9c265e00722c8ef40248547cbc3ccfe2,M,IT,Low,8,1,2020-07-31,578
318cfb298bd05f9f3e1a65ca775e1242,F,HR,Low,7,5,2020-10-31,670
596d272804b282ea27233a7ac2d8a574,F,Finance,Low,3,3,2020-05-31,517
cc75a412cb4c39039852b5c34a0b3b91,M,HR,Low,7,7,2019-09-30,273
e5270cc631b77bc8e2ef28eb776289d2,M,Sales/Marketing,Low,8,3,NA,731
a81f63cce162ea21a9920d4bd31f4f17,F,HR,Low,8,4,NA,731
d0745e3ffd283226954797d00b8f86c5,M,Sales/Marketing,Low,10,1,NA,731
076f70518fa79fac657e1c3097f5e2ea,M,IT,Low,7,8,NA,731
2785fdc3ec8684ad4cd210399a39a9b8,M,Sales/Marketing,Low,8,5,2019-11-30,334
0f03d1497b2642b648e879a96c0e9fcf,M,Sales/Marketing,Low,9,8,2019-11-30,334
ee5b9b2f6c5fa3c825b54b27890a0d74,M,HR,Low,7,3,NA,731
df8e76cce855c146650ae373466d85f6,M,Finance,Medium,8,4,NA,731
d48658091fd06319bd7331d2011aa282,M,Sales/Marketing,Medium,7,5,2019-07-31,212
2778b3cb6b381a82871986e688433d70,F,IT,Low,8,2,NA,731
ce2cf895f5db4f7ac7de97512f440da5,M,IT,Low,8,4,2020-07-31,578
4021030776aed51f24ead7d273ecd5ef,F,R&D,Medium,9,3,2019-07-31,212
fc75e6c0061554cc7327dab47e251827,M,Finance,High,7,6,2019-06-30,181
0b6c4c85619436a420584005f1eced72,M,Finance,Low,5,2,NA,731
c6f761fbe3f8f253f14112f830164ad6,M,HR,Low,8,2,2019-11-30,334
06dbb1cedefaa5fed0fd7c58c375473f,M,IT,Low,7,9,2020-10-31,670
b8aa121d877b591be7f5899131c38454,M,Sales/Marketing,Low,8,6,NA,731
7532e55044a8ab6dacb1a462f216c53c,M,IT,Low,7,7,NA,731
bda113d1a52c55262bf744d52b522d4f,F,HR,Low,8,3,2020-06-30,547
4a8c6066e6504430612d8c06db6fe512,F,HR,Low,7,3,NA,731
3e5841fa2a8e5818a7f4a62c1a4bd72b,M,Finance,Medium,8,2,NA,731
ecd404712fb1afad8b444698fc17b3da,M,HR,High,8,2,NA,731
09588e9a3f5a89a2793f72e36b90e446,M,Finance,Medium,7,2,2020-03-31,456
3257f63626988cff95440a5450a3421b,M,HR,Low,7,4,NA,731
a8538af47d441f4e4275a407a4c0b44b,F,HR,Low,10,7,2020-02-29,425
1639f7b79347d7110921bce0a97bb14f,M,HR,Low,7,2,NA,731
3782a4fc814ff4ca51abfe587a60203c,M,Finance,Low,9,3,NA,731
3a45c85548711e7620fd76dd1040996b,M,Finance,Medium,7,2,NA,731
25c9ff60318f979247bb06c76044ad34,M,Sales/Marketing,High,10,3,2020-05-31,517
6f3abb41a94ca5470c15ddff1a80838a,F,Finance,High,8,5,NA,731
526934befca24f49737e35880d3a1ef7,F,Finance,Low,7,2,2020-02-29,425
ddcd43a70535142510f84df22c7f0df6,F,R&D,Low,8,5,NA,731
07c2a8580fbc1659905fc1dae180f0be,M,Finance,Medium,8,4,NA,731
fa9f10da2e7a3d71f30ed401b18e8ef3,F,Finance,Low,9,3,2020-10-31,670
4b3f1488d3c3de8d2d8d9d4ff823518e,F,HR,Low,8,2,NA,731
6e91bb67b1cd19339a63076db877ad9b,M,Finance,Low,7,4,2020-11-30,700
a068e707375b9bab4099a2c34e800ca0,M,HR,Low,7,2,NA,731
cb8bb1abbeaec898c985fafeac4ec57d,F,HR,Low,9,3,NA,731
10c2cb2435d967a983acebfef7ceddfe,F,Finance,Low,7,7,NA,731
121fa6e3283baabec022918a3f19579b,M,HR,High,7,5,2019-08-31,243
95e98f5c1d94598dd5fb2a852873771a,M,Finance,Low,4,3,NA,731
0462d3f8bb51559dd308e38c3a62f263,F,IT,Low,7,6,2020-07-31,578
e6bb39edac12fd376950a1ebd30acc1a,M,Finance,Low,1,9,2019-04-30,120
1d9c7e17322634ae21073dfc0a87bb2b,M,IT,Low,8,6,2019-09-30,273
4eb1e4d8a362cc9cc7e3ec0ccf124aea,M,Sales/Marketing,Medium,8,5,NA,731
99fdb170236faabefc49b81887590280,F,Finance,Low,4,8,NA,731
f2d3d504b531d5777534079bfad9070a,M,IT,Medium,8,3,NA,731
7f699a3f3100d53292f92ff7d334f10d,M,IT,Low,8,5,2020-05-31,517
34f3eb2b4c1b5f8bf1d4450539760a3d,M,Finance,Low,7,6,2019-04-30,120
2d08322561b0f47ee79361736249bfc0,M,HR,Medium,9,5,NA,731
615e5da517f06ba411a49e78e0323c43,M,HR,Low,7,2,2019-11-30,334
4bb856e76de78b5aaa5c9f9a2aa6c12c,M,R&D,High,9,3,NA,731
884fd7e90cde4ae0cdde8fa93d62963d,M,Strategy & Operations,Low,7,6,NA,731
91a4bbdecbf4c1cf57a77ac48e279d3a,F,HR,Medium,7,7,2020-09-30,639
4bf2f1361dc4b4a9dc9812654748aee2,F,IT,Low,4,7,NA,731
421aec8d63ca96c71cea7458e6a17786,F,HR,Low,7,6,NA,731
05efa7321e2a4ea800c7713d344d188f,M,Finance,Medium,10,3,NA,731
a9bcb5df9223d544aa287057f20de471,M,Finance,Low,7,3,NA,731
f0622fe2edf46486c89f16882108f4f2,M,Finance,Low,2,6,NA,731
e19b609b2847f1eb9e190def2700c918,M,Finance,Low,7,4,2020-05-31,517
3b4ff6c408524f86eada950c1ce946d6,M,IT,Low,7,4,2020-02-29,425
fb719e8cc9e3427257e551dd53720db8,F,Sales/Marketing,High,10,1,NA,731
caa352e9251b231862a3fdf8a13fbd5b,M,Finance,Medium,10,4,NA,731
ff4f9f0bf82be14cef311b6bdc4e06ff,M,IT,Medium,7,5,2020-06-30,547
71d3c2120f31099f0c63e36812f7bf75,M,HR,Low,7,4,NA,731
1183f5557e70b97b1c57ac3c10a9ba73,F,Finance,Low,10,2,2020-09-30,639
96aa5c3b33e360335e5c85f7749f7186,M,Finance,Low,6,4,NA,731
d84592d5422f7cf14bd0090cc161c38f,M,IT,Medium,9,3,NA,731
d4eb279a66a6a93fc0d671bf01148b5b,F,IT,Low,8,3,NA,731
7f926bced4e5e5d806979725135786e8,M,IT,Low,7,5,NA,731
281053fb745fe0d8a2e591374fe00f1e,F,Finance,Low,7,6,NA,731
7265da967597832d4232eb8a27e4adec,F,HR,Low,10,4,2020-01-31,396
7ab796eec3219f9ebcbf34f7be147323,M,HR,Low,8,3,NA,731
bbdaa5743a3a83d5f91c92bf4ca44f24,M,Finance,Medium,8,7,2019-07-31,212
515dd2aabdd22f2e3b2630453194ff26,F,Finance,High,10,2,NA,731
2fee7435422cee9c10c53363d04d5cf6,F,HR,High,8,6,NA,731
42d7be3c94de835eaecd2d5ba8acb3cd,M,HR,Low,10,7,2020-07-31,578
8729c97c042153a906e919986869062d,M,Finance,Medium,8,8,2019-11-30,334
03d8ee6bf77bb1f2a6fd73715d5e77b2,M,IT,Low,5,8,NA,731
82913252dfb32e8d4c8af7674f7d0e3b,F,Finance,Low,10,4,NA,731
67823f83afc16508eb7d2eeffdbd4740,M,HR,Low,7,8,2020-05-31,517
9af7a7d84b84a631d9cca8b7c7bd7340,F,Finance,Low,9,3,NA,731
ed3da08e2691e2a8be05ebd47447d654,M,IT,Low,8,6,NA,731
de0ebcdfd476c8bbc1aebe38236ef398,M,HR,Low,10,4,2020-05-31,517
d41696da26ced7e1922a8774a521a894,F,R&D,Low,9,2,2020-10-31,670
0abbbb4c4f08d50f80e2f1e89784f890,F,Strategy & Operations,Low,5,4,2019-07-31,212
fac9e246ac0bd59f474d9ceb00638f24,M,Strategy & Operations,Medium,7,5,NA,731
1f6061a90521fc34d8ccaacc20df2806,F,Finance,Low,7,5,2020-02-29,425
99ff2b718d6d441da4285d63eb9c0bf9,M,HR,Low,7,8,2020-01-31,396
e1c25ece000cf8c123d443f73fa6b752,F,Finance,Medium,8,4,2019-11-30,334
583c25a4d988cf288683897938473e1b,M,HR,Low,8,4,NA,731
67341b20c9de823485305ab368a8603f,F,Finance,Low,2,5,NA,731
4ee0bfb9ec6077c1ca6b91e530dd6372,M,HR,Low,8,2,2020-01-31,396
2f9056999966979a3483d649077e1575,F,Finance,Low,8,2,NA,731
b6a45fa81a12033e95b2467cb3b2f624,F,Finance,Medium,8,10,2020-03-31,456
e69e01377b77cae1539f884fa583f1e0,M,Finance,Low,10,3,2020-03-31,456
5c7a2f8c29dfb9f11a5e28da5f0e5ef5,M,HR,Low,5,4,2020-08-31,609
28f90458e83981b8b24610ab67944a80,M,IT,Low,7,5,NA,731
b177bb75cf1ca293df01eb709d0eaef7,F,IT,Low,7,3,NA,731
bee19d92f75c22962ed81257b78c1244,F,HR,Low,10,3,2019-08-31,243
1635372e8b44325e235cd7971a4ddb13,F,HR,Medium,4,3,2020-03-31,456
22837523784e5fd82f594f33d3e975ef,F,Finance,Low,8,2,NA,731
73210ad99f3dd88cda06869c5f4e37bc,M,Finance,Low,7,1,NA,731
6557e92386e4d0e269ec3f506342a599,M,HR,High,9,2,NA,731
5802f3caca347f184f7e00d24bd2b51f,M,HR,Low,9,7,2019-05-31,151
ea2db8f68a184a6fda5fad2a6f09f846,F,IT,Low,9,6,NA,731
f790d7ef1ad37f457e7b106a44b8d94e,M,Finance,High,7,2,NA,731
554350ebde4b518e7008eb4c8f1b7cf9,M,R&D,Medium,7,4,NA,731
da16535d9797883e101afe783e7347d2,M,IT,High,9,3,NA,731
b3fcbe59e922331458aa6af1e89b579f,M,Finance,Medium,9,2,NA,731
821cf55795597b434d6527075183f1f5,F,HR,Medium,10,3,2019-09-30,273
b65c1be2ad925b2c2a86c48bb6da14ec,M,HR,High,8,3,NA,731
9567e53b438defc27b1b0907b91cfa36,F,HR,Low,7,5,NA,731
ffd1cb75a034e06cd95b30f0dcf962ce,M,HR,Low,7,5,2020-09-30,639
450e8ebbde3176a1b14498cc82a8d42a,M,R&D,High,9,3,2019-12-31,365
661a8bf21ab693554a2ca4ab55cb945e,M,IT,Low,8,2,NA,731
b38cccc522d960954d0dcfcf8c66dcb3,M,Finance,Medium,7,5,NA,731
704bff26a444e73dfc02c394caea96bc,M,HR,Medium,8,5,2020-10-31,670
ad1240af2faae427857c1e972de3a0d5,M,IT,Low,8,3,NA,731
849cd42ad0975e8d6b39807fe4731519,M,Finance,Medium,7,4,NA,731
77e82a2b368b626cd9c484bd52472f82,M,Finance,Medium,7,2,NA,731
a75b658693346d4463c891fbd3b413ba,F,HR,Low,3,3,NA,731
ad73ba55f81eaaf6365e3712027a7963,F,HR,Low,7,8,NA,731
5f0fa6080cb36373df648850b9fa001d,M,Sales/Marketing,Low,9,3,NA,731
8b79aeb7a6becdce4ce1b9c2dfb575eb,M,Sales/Marketing,Low,2,7,NA,731
a2bdb0c476f0cb43e8547e8f0a508aa2,M,Finance,Medium,8,3,2020-05-31,517
9abbec7b49db9aa878455ce4f33008c4,M,Finance,Low,10,3,NA,731
d53cb4e373f99681f5bbffc934303a1e,M,Finance,High,10,3,NA,731
aa7ec4e3e8de6d75c386044019ab3655,F,Finance,High,8,2,NA,731
3cdca637232260b4c3c1d042e5e081cd,F,Finance,Low,7,2,NA,731
dd8fb157cb523e83ea1913cfa08a6d4f,M,Finance,High,10,2,NA,731
4b9aa90c94a25a26189392c3a53684d7,M,Strategy & Operations,Low,7,7,NA,731
9973e0e179fe818deb743ecab360631e,M,Finance,Low,2,8,NA,731
a9beee7e7067dd319a10d9a9850c48ec,M,R&D,Low,9,2,2020-09-30,639
3f148b259687f0036f41c8d09630f281,F,Sales/Marketing,Low,10,1,NA,731
cc978700bad25e70c8857635a51945d7,F,Strategy & Operations,Low,2,5,2020-06-30,547
dbdd546af3111b837a70244b663e8319,F,Finance,Low,7,2,NA,731
6a01132a5211b917ac2af1b2167a05b2,M,Finance,Low,7,6,2019-11-30,334
b479f57222f452041f18d7275c2f9679,M,Finance,Low,2,8,NA,731
70815521b746cf4a201353d5d8c0756b,M,IT,Low,8,8,2019-05-31,151
144e00d54b7caec37153abfeea166e76,F,Strategy & Operations,High,8,4,NA,731
406cdc4976b404f448ff197e6b774fe5,M,Finance,Low,10,1,2020-10-31,670
e4397678da5a20e6018c6ff5f2246dae,M,Finance,Medium,9,5,NA,731
485172aecd749ab40ef688cd64c5121c,M,IT,Low,7,3,NA,731
7889697177bc0850386d051ec3efe3ab,F,HR,Low,8,4,NA,731
c720ad00f0c3ffd6ad69c5dd526ff762,M,IT,Low,8,3,2019-07-31,212
